publication_id,topic_id,topic_name,score,subfield,field,domain
W1914972138,T11810,Complex Systems and Decision Making,0.050599999725818634,Management Science and Operations Research,Decision Sciences,Social Sciences
W1914972138,T10395,Construction Project Management and Performance,0.04340000078082085,Management Science and Operations Research,Decision Sciences,Social Sciences
W2072500831,T10243,Statistical Methods and Bayesian Inference,0.9837999939918518,Statistics and Probability,Mathematics,Physical Sciences
W2072500831,T11871,Advanced Statistical Methods and Models,0.9399999976158142,Statistics and Probability,Mathematics,Physical Sciences
W2072500831,T12114,Sensory Analysis and Statistical Methods,0.9323999881744385,Food Science,Agricultural and Biological Sciences,Life Sciences
W2038702827,T10677,Attachment and Relationship Dynamics,0.9800999760627747,Social Psychology,Psychology,Social Sciences
W2038702827,T10154,Customer Service Quality and Loyalty,0.9781000018119812,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
W2038702827,T13777,Cognitive and psychological constructs research,0.9729999899864197,Social Psychology,Psychology,Social Sciences
W2087484885,T10826,Behavioral and Psychological Studies,0.9927999973297119,Developmental and Educational Psychology,Psychology,Social Sciences
W2087484885,T10182,Child and Adolescent Psychosocial and Emotional Development,0.9901999831199646,Clinical Psychology,Psychology,Social Sciences
W2087484885,T11577,Cognitive Abilities and Testing,0.9787999987602234,Experimental and Cognitive Psychology,Psychology,Social Sciences
W1995031937,T11761,Resilience and Mental Health,0.8557999730110168,Clinical Psychology,Psychology,Social Sciences
W1995031937,T10845,Advanced Causal Inference Techniques,0.8377000093460083,Statistics and Probability,Mathematics,Physical Sciences
W1995031937,T11696,Conflict Management and Negotiation,0.8009999990463257,Sociology and Political Science,Social Sciences,Social Sciences
W2212401464,T11761,Resilience and Mental Health,0.10480000078678131,Clinical Psychology,Psychology,Social Sciences
W1995875735,T11797,graph theory and CDMA systems,0.9363999962806702,Electrical and Electronic Engineering,Engineering,Physical Sciences
W1995875735,T11447,Blind Source Separation Techniques,0.90420001745224,Signal Processing,Computer Science,Physical Sciences
W4294214983,T13309,Reliability and Agreement in Measurement,0.9919000267982483,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences
W4294214983,T14374,Statistical Methods in Epidemiology,0.9247000217437744,Statistics and Probability,Mathematics,Physical Sciences
W4294214983,T10050,Multi-Criteria Decision Making,0.90420001745224,Management Science and Operations Research,Decision Sciences,Social Sciences
W1513717105,T11403,Invertebrate Immune Response Mechanisms,0.9835000038146973,Immunology,Immunology and Microbiology,Life Sciences
W1513717105,T12336,Insect Utilization and Effects,0.9472000002861023,Insect Science,Agricultural and Biological Sciences,Life Sciences
W1513717105,T10815,Parasite Biology and Host Interactions,0.9277999997138977,Ecology,Environmental Science,Physical Sciences
W1971048984,T12023,Cholinesterase and Neurodegenerative Diseases,0.9984999895095825,Pharmacology,Medicine,Health Sciences
W1971048984,T10211,Computational Drug Discovery Methods,0.9955999851226807,Computational Theory and Mathematics,Computer Science,Physical Sciences
W1971048984,T12561,bioluminescence and chemiluminescence research,0.9739000201225281,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2060333964,T10432,DNA and Nucleic Acid Chemistry,0.9994000196456909,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2060333964,T10908,Analytical Chemistry and Chromatography,0.9965999722480774,Spectroscopy,Chemistry,Physical Sciences
W2060333964,T10044,Protein Structure and Dynamics,0.9922999739646912,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2951912016,T11181,Advanced Data Storage Technologies,0.9957000017166138,Computer Networks and Communications,Computer Science,Physical Sciences
W2951912016,T10054,Parallel Computing and Optimization Techniques,0.9876000285148621,Hardware and Architecture,Computer Science,Physical Sciences
W2951912016,T10522,Medical Imaging Techniques and Applications,0.9836999773979187,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences
W2789843538,T10015,Genomics and Phylogenetic Studies,0.9997000098228455,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2789843538,T10521,RNA and protein synthesis mechanisms,0.9994999766349792,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2789843538,T10434,Chromosomal and Genetic Variations,0.9987000226974487,Plant Science,Agricultural and Biological Sciences,Life Sciences
W2134526812,T10015,Genomics and Phylogenetic Studies,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2134526812,T10521,RNA and protein synthesis mechanisms,0.995199978351593,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2134526812,T11482,RNA modifications and cancer,0.989300012588501,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2096093282,T10015,Genomics and Phylogenetic Studies,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2096093282,T10521,RNA and protein synthesis mechanisms,0.9908999800682068,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2096093282,T11048,Bacteriophages and microbial interactions,0.9828000068664551,Ecology,Environmental Science,Physical Sciences
W2141052558,T10015,Genomics and Phylogenetic Studies,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2141052558,T10012,Genetic diversity and population structure,0.9843000173568726,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2141052558,T11354,Evolution and Paleontology Studies,0.9578999876976013,Paleontology,Earth and Planetary Sciences,Physical Sciences
W2131271579,T10015,Genomics and Phylogenetic Studies,0.9998000264167786,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2131271579,T11791,Microbial Community Ecology and Physiology,0.9696999788284302,Ecology,Environmental Science,Physical Sciences
W2131271579,T11970,Molecular Biology Techniques and Applications,0.9562000036239624,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2138207763,T10015,Genomics and Phylogenetic Studies,0.9987999796867371,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2138207763,T11269,Algorithms and Data Compression,0.9876000285148621,Artificial Intelligence,Computer Science,Physical Sciences
W2138207763,T11482,RNA modifications and cancer,0.9866999983787537,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2128880918,T11986,Scientific Computing and Data Management,0.9991000294685364,Information Systems and Management,Decision Sciences,Social Sciences
W2128880918,T10015,Genomics and Phylogenetic Studies,0.9940999746322632,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2128880918,T10715,Distributed and Parallel Computing Systems,0.9923999905586243,Computer Networks and Communications,Computer Science,Physical Sciences
W2169456326,T10015,Genomics and Phylogenetic Studies,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2169456326,T11482,RNA modifications and cancer,0.9984999895095825,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2169456326,T10521,RNA and protein synthesis mechanisms,0.998199999332428,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2149992227,T10015,Genomics and Phylogenetic Studies,0.9998000264167786,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2149992227,T12254,Machine Learning in Bioinformatics,0.9732999801635742,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2149992227,T10885,Gene expression and cancer classification,0.9718000292778015,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2102619694,T10015,Genomics and Phylogenetic Studies,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2102619694,T10885,Gene expression and cancer classification,0.9911999702453613,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2102619694,T10434,Chromosomal and Genetic Variations,0.9902999997138977,Plant Science,Agricultural and Biological Sciences,Life Sciences
W2124351063,T10015,Genomics and Phylogenetic Studies,0.9997000098228455,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2124351063,T12254,Machine Learning in Bioinformatics,0.9991000294685364,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2124351063,T11269,Algorithms and Data Compression,0.9891999959945679,Artificial Intelligence,Computer Science,Physical Sciences
W2114104545,T10885,Gene expression and cancer classification,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2114104545,T10887,Bioinformatics and Genomic Networks,0.9944999814033508,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2114104545,T11970,Molecular Biology Techniques and Applications,0.9943000078201294,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2154845780,T10015,Genomics and Phylogenetic Studies,0.9976999759674072,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2154845780,T10885,Gene expression and cancer classification,0.996999979019165,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2154845780,T10261,Genetic Associations and Epidemiology,0.9957000017166138,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2103441770,T10015,Genomics and Phylogenetic Studies,0.9993000030517578,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2103441770,T11269,Algorithms and Data Compression,0.9993000030517578,Artificial Intelligence,Computer Science,Physical Sciences
W2103441770,T11247,Plant nutrient uptake and metabolism,0.9760000109672546,Plant Science,Agricultural and Biological Sciences,Life Sciences
W2108234281,T10015,Genomics and Phylogenetic Studies,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2108234281,T11048,Bacteriophages and microbial interactions,0.9847000241279602,Ecology,Environmental Science,Physical Sciences
W2108234281,T10434,Chromosomal and Genetic Variations,0.9812999963760376,Plant Science,Agricultural and Biological Sciences,Life Sciences
W2137015675,T10015,Genomics and Phylogenetic Studies,0.9994000196456909,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2137015675,T11986,Scientific Computing and Data Management,0.9817000031471252,Information Systems and Management,Decision Sciences,Social Sciences
W2137015675,T10715,Distributed and Parallel Computing Systems,0.9470999836921692,Computer Networks and Communications,Computer Science,Physical Sciences
W2168696662,T10015,Genomics and Phylogenetic Studies,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2168696662,T10012,Genetic diversity and population structure,0.9961000084877014,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2168696662,T11354,Evolution and Paleontology Studies,0.9661999940872192,Paleontology,Earth and Planetary Sciences,Physical Sciences
W2146058063,T10015,Genomics and Phylogenetic Studies,0.9984999895095825,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2146058063,T10012,Genetic diversity and population structure,0.9911999702453613,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2146058063,T11354,Evolution and Paleontology Studies,0.9911999702453613,Paleontology,Earth and Planetary Sciences,Physical Sciences
W2161444534,T10015,Genomics and Phylogenetic Studies,0.9983000159263611,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2161444534,T11901,Bayesian Methods and Mixture Models,0.9980000257492065,Artificial Intelligence,Computer Science,Physical Sciences
W2161444534,T10012,Genetic diversity and population structure,0.9921000003814697,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2082928585,T10015,Genomics and Phylogenetic Studies,0.9995999932289124,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
