publication_id,keyword_id,keyword_name,score
W3123282572,political-science,Political science,0.37448593974113464
W3123282572,business,Business,0.33581268787384033
W3123282572,institutional-theory,Institutional theory,0.31557056307792664
W3123282572,mathematics,Mathematics,0.22124305367469788
W3123282572,combinatorics,Combinatorics,0.11619582772254944
W3123282572,social-science,Social science,0.10500025749206543
W3123282572,law,Law,0.09800127148628235
W3123282572,chemistry,Chemistry,0.07580229640007019
W3123282572,crystal-structure,Crystal structure,0.06835323572158813
W2073506374,sociology,Sociology,0.6892155408859253
W2073506374,social-reality,Social reality,0.5404444932937622
W2073506374,sociology-of-knowledge,Sociology of knowledge,0.5385341048240662
W2073506374,epistemology,Epistemology,0.46002355217933655
W2073506374,social-constructionism,Social constructionism,0.41074106097221375
W2073506374,social-science,Social science,0.38904932141304016
W2073506374,philosophy,Philosophy,0.1700153946876526
W2044950274,everyday-life,Everyday life,0.692955732345581
W2044950274,presentation,Presentation (obstetrics),0.6917886137962341
W2044950274,psychology,Psychology,0.5391661524772644
W2044950274,sociology,Sociology,0.33940261602401733
W2044950274,epistemology,Epistemology,0.15011444687843323
W2044950274,medicine,Medicine,0.085181325674057
W2044950274,philosophy,Philosophy,0.07465189695358276
W2075435443,chemistry,Chemistry,0.9684557914733887
W2075435443,reagent,Reagent,0.8227925896644592
W2075435443,ammonium-molybdate,Ammonium molybdate,0.7972795963287354
W2075435443,antimony,Antimony,0.7207275629043579
W2075435443,molybdate,Molybdate,0.7146581411361694
W2075435443,ascorbic-acid,Ascorbic acid,0.7104953527450562
W2075435443,phosphate,Phosphate,0.7078948020935059
W2075435443,molybdenum-blue,Molybdenum blue,0.6689735651016235
W2075435443,nuclear-chemistry,Nuclear chemistry,0.5876748561859131
W2075435443,phosphorus,Phosphorus,0.5207062363624573
W2075435443,ammonium,Ammonium,0.5024313926696777
W2075435443,inorganic-chemistry,Inorganic chemistry,0.38213852047920227
W2075435443,zinc,Zinc,0.30691927671432495
W2075435443,organic-chemistry,Organic chemistry,0.09634003043174744
W2075435443,food-science,Food science,0.06418800354003906
W2165292984,chemistry,Chemistry,0.8343204259872437
W2165292984,ferrous,Ferrous,0.7395555973052979
W2165292984,ferric,Ferric,0.7255200743675232
W2165292984,antioxidant,Antioxidant,0.7154402732849121
W2165292984,ascorbic-acid,Ascorbic acid,0.6390289068222046
W2165292984,chromatography,Chromatography,0.6362595558166504
W2165292984,absorbance,Absorbance,0.6029626131057739
W2165292984,uric-acid,Uric acid,0.5894112586975098
W2165292984,trolox,Trolox,0.5425939559936523
W2165292984,ferric-reducing-ability-of-plasma,Ferric reducing ability of plasma,0.5081686973571777
W2165292984,reagent,Reagent,0.4290812611579895
W2165292984,oxygen-radical-absorbance-capacity,Oxygen radical absorbance capacity,0.41931167244911194
W2165292984,biochemistry,Biochemistry,0.373981237411499
W2165292984,food-science,Food science,0.3629024028778076
W2165292984,dpph,DPPH,0.30568844079971313
W2165292984,inorganic-chemistry,Inorganic chemistry,0.16085639595985413
W2165292984,antioxidant-capacity,Antioxidant capacity,0.15479278564453125
W2165292984,organic-chemistry,Organic chemistry,0.1280895173549652
W2314225431,cloning,Cloning (programming),0.6579941511154175
W2314225431,computational-biology,Computational biology,0.5747970938682556
W2314225431,molecular-cloning,Molecular cloning,0.4280606210231781
W2314225431,biology,Biology,0.36210745573043823
W2314225431,genetics,Genetics,0.28011149168014526
W2314225431,computer-science,Computer science,0.2798805832862854
W2314225431,gene,Gene,0.1197633147239685
W2314225431,programming-language,Programming language,0.10340029001235962
W2314225431,complementary-dna,Complementary DNA,0.06986689567565918
W1856219842,environmental-science,Environmental science,0.5426855087280273
W1856219842,wastewater,Wastewater,0.503692090511322
W1856219842,waste-management,Waste management,0.45931413769721985
W1856219842,environmental-chemistry,Environmental chemistry,0.3953712582588196
W1856219842,chemistry,Chemistry,0.3910484313964844
W1856219842,pulp-and-paper-industry,Pulp and paper industry,0.3697921335697174
W1856219842,environmental-engineering,Environmental engineering,0.19008690118789673
W1856219842,engineering,Engineering,0.13836213946342468
W4294216491,rna-extraction,RNA extraction,0.8508381843566895
W4294216491,chloroform,Chloroform,0.8494598269462585
W4294216491,phenol,Phenol,0.7353430986404419
W4294216491,extraction,Extraction (chemistry),0.7104964852333069
W4294216491,chemistry,Chemistry,0.699091911315918
W4294216491,thiocyanate,Thiocyanate,0.679770827293396
W4294216491,chromatography,Chromatography,0.6696425676345825
W4294216491,rna,RNA,0.6639275550842285
W4294216491,isolation,Isolation (microbiology),0.491384893655777
W4294216491,phenol-extraction,Phenol extraction,0.4877637028694153
W4294216491,yield,Yield (engineering),0.417153000831604
W4294216491,biochemistry,Biochemistry,0.4121885895729065
W4294216491,organic-chemistry,Organic chemistry,0.25570976734161377
W4294216491,biology,Biology,0.17152255773544312
W4294216491,bioinformatics,Bioinformatics,0.059410035610198975
W4294216491,materials-science,Materials science,0.04611197113990784
W4294216491,gene,Gene,0.044563621282577515
W2134812217,rna-extraction,RNA extraction,0.8505454063415527
W2134812217,chloroform,Chloroform,0.8226078748703003
W2134812217,extraction,Extraction (chemistry),0.7135711908340454
W2134812217,phenol,Phenol,0.7086870670318604
W2134812217,chemistry,Chemistry,0.6599142551422119
W2134812217,rna,RNA,0.652883768081665
W2134812217,thiocyanate,Thiocyanate,0.6181289553642273
W2134812217,chromatography,Chromatography,0.6144527196884155
W2134812217,isolation,Isolation (microbiology),0.4713805615901947
W2134812217,phenol-extraction,Phenol extraction,0.46227437257766724
W2134812217,yield,Yield (engineering),0.421420693397522
W2134812217,biochemistry,Biochemistry,0.3827414810657501
W2134812217,organic-chemistry,Organic chemistry,0.24929141998291016
W2134812217,biology,Biology,0.17724883556365967
W2134812217,bioinformatics,Bioinformatics,0.06280118227005005
W2134812217,materials-science,Materials science,0.05932033061981201
W4232534952,biuret-test,Biuret test,0.9723998308181763
W4232534952,reagent,Reagent,0.9099305868148804
W4232534952,bicinchoninic-acid-assay,Bicinchoninic acid assay,0.8736664652824402
W4232534952,chemistry,Chemistry,0.7711400985717773
W4232534952,chromophore,Chromophore,0.6589916348457336
W4232534952,salt,Salt (chemistry),0.5984174013137817
W4232534952,chromatography,Chromatography,0.5781879425048828
W4232534952,bradford-protein-assay,Bradford protein assay,0.477450430393219
W4232534952,lowry-protein-assay,Lowry protein assay,0.4725101888179779
W4232534952,colorimetric-analysis,Colorimetric analysis,0.41034573316574097
W4232534952,inorganic-chemistry,Inorganic chemistry,0.336311936378479
W4232534952,organic-chemistry,Organic chemistry,0.1700301170349121
W4232534952,urea,Urea,0.07859277725219727
W2014669590,endonuclease,Endonuclease,0.6668758988380432
W2014669590,dna,DNA,0.665182888507843
W2014669590,restriction-enzyme,Restriction enzyme,0.6621165871620178
W2014669590,agarose,Agarose,0.6039363741874695
W2014669590,oligonucleotide,Oligonucleotide,0.5938535928726196
W2014669590,chemistry,Chemistry,0.5854471921920776
W2014669590,molecular-biology,Molecular biology,0.5688824653625488
W2014669590,dna-polymerase,DNA polymerase,0.5521650314331055
W2014669590,dna-clamp,DNA clamp,0.47119995951652527
W2014669590,polymerase,Polymerase,0.41452014446258545
W2014669590,polymerase-chain-reaction,Polymerase chain reaction,0.3887684941291809
W2014669590,biochemistry,Biochemistry,0.3792566955089569
W2014669590,biology,Biology,0.2658216655254364
W2014669590,reverse-transcriptase,Reverse transcriptase,0.10900455713272095
W2014669590,gene,Gene,0.09666985273361206
W1983310681,thiobarbituric-acid,Thiobarbituric acid,0.8895710706710815
W1983310681,chemistry,Chemistry,0.8861873745918274
W1983310681,lipid-peroxide,Lipid peroxide,0.7621883749961853
W1983310681,peroxide,Peroxide,0.6472137570381165
W1983310681,chromatography,Chromatography,0.5675501823425293
W1983310681,carbon-tetrachloride,Carbon tetrachloride,0.552129864692688
W1983310681,peroxide-value,Peroxide value,0.5364435911178589
W1983310681,malondialdehyde,Malondialdehyde,0.5355019569396973
W1983310681,absorbance,Absorbance,0.5166809558868408
W1983310681,lipid-oxidation,Lipid oxidation,0.4851034879684448
W1983310681,hydrogen-peroxide,Hydrogen peroxide,0.41724228858947754
W1983310681,biochemistry,Biochemistry,0.3265616297721863
W1983310681,organic-chemistry,Organic chemistry,0.29884496331214905
W1983310681,lipid-peroxidation,Lipid peroxidation,0.28261035680770874
W1983310681,antioxidant,Antioxidant,0.15580639243125916
W2128635872,chemistry,Chemistry,0.8466570973396301
W2128635872,coomassie-brilliant-blue,Coomassie Brilliant Blue,0.8333386182785034
W2128635872,chromatography,Chromatography,0.7219492197036743
W2128635872,bradford-protein-assay,Bradford protein assay,0.6462738513946533
W2128635872,sodium-dodecyl-sulfate,Sodium dodecyl sulfate,0.5595735311508179
W2128635872,sodium,Sodium,0.4677101969718933
W2128635872,absorption,Absorption (acoustics),0.453016072511673
W2128635872,organic-chemistry,Organic chemistry,0.12468421459197998
W4293247451,chemistry,Chemistry,0.8462104797363281
W4293247451,coomassie-brilliant-blue,Coomassie Brilliant Blue,0.8358038067817688
W4293247451,chromatography,Chromatography,0.7369446754455566
W4293247451,bradford-protein-assay,Bradford protein assay,0.6424295902252197
W4293247451,sodium-dodecyl-sulfate,Sodium dodecyl sulfate,0.5716386437416077
W4293247451,sodium,Sodium,0.47814714908599854
W4293247451,absorption,Absorption (acoustics),0.4441903829574585
W4293247451,colorimetry,Colorimetry,0.4123152494430542
W4293247451,microgram,Microgram,0.41066303849220276
W4293247451,biochemistry,Biochemistry,0.26399409770965576
W4293247451,organic-chemistry,Organic chemistry,0.1287490725517273
W2298230951,citation,Citation,0.7085047364234924
W2298230951,icon,Icon,0.7047480344772339
W2298230951,altmetrics,Altmetrics,0.6904718279838562
W2298230951,social-media,Social media,0.6109819412231445
W2298230951,computer-science,Computer science,0.5780969858169556
W2298230951,information-retrieval,Information retrieval,0.438734233379364
W2298230951,citation-analysis,Citation analysis,0.43054503202438354
W2298230951,world-wide-web,World Wide Web,0.3383631706237793
W2298230951,library-science,Library science,0.3295031785964966
W2109606373,citation,Citation,0.6373572945594788
W2109606373,icon,Icon,0.6341367363929749
W2109606373,social-media,Social media,0.6029196977615356
W2109606373,computer-science,Computer science,0.5990431308746338
W2109606373,altmetrics,Altmetrics,0.5187985301017761
W2109606373,smoothing,Smoothing,0.45297402143478394
W2109606373,information-retrieval,Information retrieval,0.4491186738014221
W2109606373,data-science,Data science,0.35007911920547485
W2109606373,world-wide-web,World Wide Web,0.2686097025871277
W2009674410,citation,Citation,0.7536274194717407
W2009674410,altmetrics,Altmetrics,0.6892175674438477
W2009674410,icon,Icon,0.6167577505111694
W2009674410,computer-science,Computer science,0.5565134882926941
W2009674410,social-media,Social media,0.5004532337188721
W2009674410,information-retrieval,Information retrieval,0.4186820685863495
W2009674410,world-wide-web,World Wide Web,0.3610835373401642
W1968834637,citation,Citation,0.7259050607681274
W1968834637,icon,Icon,0.6848458051681519
W1968834637,altmetrics,Altmetrics,0.6762385368347168
W1968834637,social-media,Social media,0.5959833860397339
W1968834637,computer-science,Computer science,0.5502746105194092
W1968834637,information-retrieval,Information retrieval,0.47126293182373047
