id,type,source,target,year,publication_id,journal_id,person_id,author_position,is_corresponding,sort_order,institution_id,institution_name,raw_affiliation,latitude,longitude,topic_id,topic_name,score,keyword_id,keyword_name
published_in_year:year:1990->publication:W2157207849,published_in_year,year:1990,publication:W2157207849,1990,W2157207849,,,,,,,,,,,,,,,
published_in_year:year:1989->publication:W3023540311,published_in_year,year:1989,publication:W3023540311,1989,W3023540311,,,,,,,,,,,,,,,
published_in_year:year:1988->publication:W2160456562,published_in_year,year:1988,publication:W2160456562,1988,W2160456562,,,,,,,,,,,,,,,
published_in_year:year:1996->publication:W2285072859,published_in_year,year:1996,publication:W2285072859,1996,W2285072859,,,,,,,,,,,,,,,
published_in_year:year:1989->publication:W3199943451,published_in_year,year:1989,publication:W3199943451,1989,W3199943451,,,,,,,,,,,,,,,
published_in_year:year:1930->publication:W2004778468,published_in_year,year:1930,publication:W2004778468,1930,W2004778468,,,,,,,,,,,,,,,
published_in_year:year:2001->publication:W1866311589,published_in_year,year:2001,publication:W1866311589,2001,W1866311589,,,,,,,,,,,,,,,
published_in_year:year:1995->publication:W1575147392,published_in_year,year:1995,publication:W1575147392,1995,W1575147392,,,,,,,,,,,,,,,
published_in_year:year:2009->publication:W2168420558,published_in_year,year:2009,publication:W2168420558,2009,W2168420558,,,,,,,,,,,,,,,
published_in_year:year:1972->publication:W2116404316,published_in_year,year:1972,publication:W2116404316,1972,W2116404316,,,,,,,,,,,,,,,
published_in_year:year:2017->publication:W2163605009,published_in_year,year:2017,publication:W2163605009,2017,W2163605009,,,,,,,,,,,,,,,
published_in_year:year:2008->publication:W2173213060,published_in_year,year:2008,publication:W2173213060,2008,W2173213060,,,,,,,,,,,,,,,
published_in_year:year:1981->publication:W2085261163,published_in_year,year:1981,publication:W2085261163,1981,W2085261163,,,,,,,,,,,,,,,
published_in_year:year:1996->publication:W2007395042,published_in_year,year:1996,publication:W2007395042,1996,W2007395042,,,,,,,,,,,,,,,
published_in_year:year:2002->publication:W2168452204,published_in_year,year:2002,publication:W2168452204,2002,W2168452204,,,,,,,,,,,,,,,
published_in_year:year:1998->publication:W2066636486,published_in_year,year:1998,publication:W2066636486,1998,W2066636486,,,,,,,,,,,,,,,
published_in_year:year:1990->publication:W2107031757,published_in_year,year:1990,publication:W2107031757,1990,W2107031757,,,,,,,,,,,,,,,
published_in_year:year:2007->publication:W2011301426,published_in_year,year:2007,publication:W2011301426,2007,W2011301426,,,,,,,,,,,,,,,
published_in_year:year:2000->publication:W2170899200,published_in_year,year:2000,publication:W2170899200,2000,W2170899200,,,,,,,,,,,,,,,
published_in_year:year:1993->publication:W2324392187,published_in_year,year:1993,publication:W2324392187,1993,W2324392187,,,,,,,,,,,,,,,
published_in_year:year:1992->publication:W2000117884,published_in_year,year:1992,publication:W2000117884,1992,W2000117884,,,,,,,,,,,,,,,
published_in_year:year:1992->publication:W2005061283,published_in_year,year:1992,publication:W2005061283,1992,W2005061283,,,,,,,,,,,,,,,
published_in_year:year:1991->publication:W2059334100,published_in_year,year:1991,publication:W2059334100,1991,W2059334100,,,,,,,,,,,,,,,
published_in_year:year:1978->publication:W1550621568,published_in_year,year:1978,publication:W1550621568,1978,W1550621568,,,,,,,,,,,,,,,
published_in_year:year:1996->publication:W1986215651,published_in_year,year:1996,publication:W1986215651,1996,W1986215651,,,,,,,,,,,,,,,
published_in_year:year:1986->publication:W2107328434,published_in_year,year:1986,publication:W2107328434,1986,W2107328434,,,,,,,,,,,,,,,
published_in_year:year:2006->publication:W2025371271,published_in_year,year:2006,publication:W2025371271,2006,W2025371271,,,,,,,,,,,,,,,
published_in_year:year:2025->publication:W2964015378,published_in_year,year:2025,publication:W2964015378,2025,W2964015378,,,,,,,,,,,,,,,
published_in_year:year:1998->publication:W2139212933,published_in_year,year:1998,publication:W2139212933,1998,W2139212933,,,,,,,,,,,,,,,
published_in_year:year:1967->publication:W2127218421,published_in_year,year:1967,publication:W2127218421,1967,W2127218421,,,,,,,,,,,,,,,
published_in_year:year:2013->publication:W2148080316,published_in_year,year:2013,publication:W2148080316,2013,W2148080316,,,,,,,,,,,,,,,
published_in_year:year:1985->publication:W2160234571,published_in_year,year:1985,publication:W2160234571,1985,W2160234571,,,,,,,,,,,,,,,
published_in_year:year:2023->publication:W4385245566,published_in_year,year:2023,publication:W4385245566,2023,W4385245566,,,,,,,,,,,,,,,
published_in_year:year:2021->publication:W2964121744,published_in_year,year:2021,publication:W2964121744,2021,W2964121744,,,,,,,,,,,,,,,
published_in_year:year:2019->publication:W2965373594,published_in_year,year:2019,publication:W2965373594,2019,W2965373594,,,,,,,,,,,,,,,
published_in_year:year:2018->publication:W2896457183,published_in_year,year:2018,publication:W2896457183,2018,W2896457183,,,,,,,,,,,,,,,
published_in_year:year:2020->publication:W3165656738,published_in_year,year:2020,publication:W3165656738,2020,W3165656738,,,,,,,,,,,,,,,
published_in_year:year:2005->publication:W2139416101,published_in_year,year:2005,publication:W2139416101,2005,W2139416101,,,,,,,,,,,,,,,
published_in_year:year:1996->publication:W4229954146,published_in_year,year:1996,publication:W4229954146,1996,W4229954146,,,,,,,,,,,,,,,
published_in_year:year:1987->publication:W2117178635,published_in_year,year:1987,publication:W2117178635,1987,W2117178635,,,,,,,,,,,,,,,
published_in_year:year:1987->publication:W2110603299,published_in_year,year:1987,publication:W2110603299,1987,W2110603299,,,,,,,,,,,,,,,
published_in_year:year:1982->publication:W1979575715,published_in_year,year:1982,publication:W1979575715,1982,W1979575715,,,,,,,,,,,,,,,
published_in_year:year:1980->publication:W2108818539,published_in_year,year:1980,publication:W2108818539,1980,W2108818539,,,,,,,,,,,,,,,
published_in_year:year:1979->publication:W3011865677,published_in_year,year:1979,publication:W3011865677,1979,W3011865677,,,,,,,,,,,,,,,
published_in_year:year:1979->publication:W2139122730,published_in_year,year:1979,publication:W2139122730,1979,W2139122730,,,,,,,,,,,,,,,
published_in_year:year:1978->publication:W2112352537,published_in_year,year:1978,publication:W2112352537,1978,W2112352537,,,,,,,,,,,,,,,
published_in_year:year:1969->publication:W2178225550,published_in_year,year:1969,publication:W2178225550,1969,W2178225550,,,,,,,,,,,,,,,
published_in_year:year:1945->publication:W2318680928,published_in_year,year:1945,publication:W2318680928,1945,W2318680928,,,,,,,,,,,,,,,
published_in_year:year:1937->publication:W2015930340,published_in_year,year:1937,publication:W2015930340,1937,W2015930340,,,,,,,,,,,,,,,
published_in_year:year:1970->publication:W1736209534,published_in_year,year:1970,publication:W1736209534,1970,W1736209534,,,,,,,,,,,,,,,
published_in_year:year:1960->publication:W2053154970,published_in_year,year:1960,publication:W2053154970,1960,W2053154970,,,,,,,,,,,,,,,
published_in_year:year:1986->publication:W2140369176,published_in_year,year:1986,publication:W2140369176,1986,W2140369176,,,,,,,,,,,,,,,
published_in_year:year:1978->publication:W2332086916,published_in_year,year:1978,publication:W2332086916,1978,W2332086916,,,,,,,,,,,,,,,
published_in_year:year:2011->publication:W1570448133,published_in_year,year:2011,publication:W1570448133,2011,W1570448133,,,,,,,,,,,,,,,
published_in_year:year:2011->publication:W2124614417,published_in_year,year:2011,publication:W2124614417,2011,W2124614417,,,,,,,,,,,,,,,
published_in_year:year:2000->publication:W2085491458,published_in_year,year:2000,publication:W2085491458,2000,W2085491458,,,,,,,,,,,,,,,
published_in_year:year:1999->publication:W2115755118,published_in_year,year:1999,publication:W2115755118,1999,W2115755118,,,,,,,,,,,,,,,
published_in_year:year:1995->publication:W1542649433,published_in_year,year:1995,publication:W1542649433,1995,W1542649433,,,,,,,,,,,,,,,
published_in_year:year:1990->publication:W2120644786,published_in_year,year:1990,publication:W2120644786,1990,W2120644786,,,,,,,,,,,,,,,
published_in_year:year:1985->publication:W2162123284,published_in_year,year:1985,publication:W2162123284,1985,W2162123284,,,,,,,,,,,,,,,
published_in_year:year:1982->publication:W2163815564,published_in_year,year:1982,publication:W2163815564,1982,W2163815564,,,,,,,,,,,,,,,
published_in_year:year:1980->publication:W2157005274,published_in_year,year:1980,publication:W2157005274,1980,W2157005274,,,,,,,,,,,,,,,
published_in_year:year:2011->publication:W2036897871,published_in_year,year:2011,publication:W2036897871,2011,W2036897871,,,,,,,,,,,,,,,
published_in_year:year:2024->publication:W4392145873,published_in_year,year:2024,publication:W4392145873,2024,W4392145873,,,,,,,,,,,,,,,
published_in_year:year:2007->publication:W75231382,published_in_year,year:2007,publication:W75231382,2007,W75231382,,,,,,,,,,,,,,,
published_in_year:year:2018->publication:W2905811773,published_in_year,year:2018,publication:W2905811773,2018,W2905811773,,,,,,,,,,,,,,,
published_in_year:year:2008->publication:W2019607817,published_in_year,year:2008,publication:W2019607817,2008,W2019607817,,,,,,,,,,,,,,,
published_in_year:year:2010->publication:W2116475791,published_in_year,year:2010,publication:W2116475791,2010,W2116475791,,,,,,,,,,,,,,,
published_in_year:year:1978->publication:W2076452041,published_in_year,year:1978,publication:W2076452041,1978,W2076452041,,,,,,,,,,,,,,,
published_in_year:year:2005->publication:W2125078269,published_in_year,year:2005,publication:W2125078269,2005,W2125078269,,,,,,,,,,,,,,,
published_in_year:year:2011->publication:W2133766618,published_in_year,year:2011,publication:W2133766618,2011,W2133766618,,,,,,,,,,,,,,,
published_in_year:year:1985->publication:W2030966943,published_in_year,year:1985,publication:W2030966943,1985,W2030966943,,,,,,,,,,,,,,,
published_in_year:year:1985->publication:W4254275792,published_in_year,year:1985,publication:W4254275792,1985,W4254275792,,,,,,,,,,,,,,,
published_in_year:year:1984->publication:W1997476591,published_in_year,year:1984,publication:W1997476591,1984,W1997476591,,,,,,,,,,,,,,,
published_in_year:year:1991->publication:W2038600245,published_in_year,year:1991,publication:W2038600245,1991,W2038600245,,,,,,,,,,,,,,,
published_in_year:year:1988->publication:W3146083582,published_in_year,year:1988,publication:W3146083582,1988,W3146083582,,,,,,,,,,,,,,,
published_in_year:year:2005->publication:W2129660502,published_in_year,year:2005,publication:W2129660502,2005,W2129660502,,,,,,,,,,,,,,,
published_in_year:year:2011->publication:W4292363360,published_in_year,year:2011,publication:W4292363360,2011,W4292363360,,,,,,,,,,,,,,,
published_in_year:year:1999->publication:W2012991711,published_in_year,year:1999,publication:W2012991711,1999,W2012991711,,,,,,,,,,,,,,,
published_in_year:year:1986->publication:W1980564456,published_in_year,year:1986,publication:W1980564456,1986,W1980564456,,,,,,,,,,,,,,,
published_in_year:year:1991->publication:W2010094123,published_in_year,year:1991,publication:W2010094123,1991,W2010094123,,,,,,,,,,,,,,,
published_in_year:year:2000->publication:W2098126593,published_in_year,year:2000,publication:W2098126593,2000,W2098126593,,,,,,,,,,,,,,,
published_in_year:year:2015->publication:W2051978340,published_in_year,year:2015,publication:W2051978340,2015,W2051978340,,,,,,,,,,,,,,,
published_in_year:year:2014->publication:W2179438025,published_in_year,year:2014,publication:W2179438025,2014,W2179438025,,,,,,,,,,,,,,,
published_in_year:year:2011->publication:W2133856765,published_in_year,year:2011,publication:W2133856765,2011,W2133856765,,,,,,,,,,,,,,,
published_in_year:year:2010->publication:W2152239989,published_in_year,year:2010,publication:W2152239989,2010,W2152239989,,,,,,,,,,,,,,,
published_in_year:year:2009->publication:W2124985265,published_in_year,year:2009,publication:W2124985265,2009,W2124985265,,,,,,,,,,,,,,,
published_in_year:year:2008->publication:W2171808845,published_in_year,year:2008,publication:W2171808845,2008,W2171808845,,,,,,,,,,,,,,,
published_in_year:year:2002->publication:W1577577364,published_in_year,year:2002,publication:W1577577364,2002,W1577577364,,,,,,,,,,,,,,,
published_in_year:year:1989->publication:W2138522501,published_in_year,year:1989,publication:W2138522501,1989,W2138522501,,,,,,,,,,,,,,,
published_in_year:year:2015->publication:W2167311298,published_in_year,year:2015,publication:W2167311298,2015,W2167311298,,,,,,,,,,,,,,,
published_in_year:year:2014->publication:W2008854521,published_in_year,year:2014,publication:W2008854521,2014,W2008854521,,,,,,,,,,,,,,,
published_in_year:year:1979->publication:W2073775990,published_in_year,year:1979,publication:W2073775990,1979,W2073775990,,,,,,,,,,,,,,,
published_in_year:year:1987->publication:W2153000380,published_in_year,year:1987,publication:W2153000380,1987,W2153000380,,,,,,,,,,,,,,,
published_in_year:year:1979->publication:W2254735081,published_in_year,year:1979,publication:W2254735081,1979,W2254735081,,,,,,,,,,,,,,,
published_in_year:year:1990->publication:W2473786944,published_in_year,year:1990,publication:W2473786944,1990,W2473786944,,,,,,,,,,,,,,,
published_in_year:year:2015->publication:W2149868499,published_in_year,year:2015,publication:W2149868499,2015,W2149868499,,,,,,,,,,,,,,,
published_in_year:year:1954->publication:W2157300266,published_in_year,year:1954,publication:W2157300266,1954,W2157300266,,,,,,,,,,,,,,,
published_in_year:year:1974->publication:W2142635246,published_in_year,year:1974,publication:W2142635246,1974,W2142635246,,,,,,,,,,,,,,,
published_in_year:year:2002->publication:W2126105956,published_in_year,year:2002,publication:W2126105956,2002,W2126105956,,,,,,,,,,,,,,,
published_in_year:year:2004->publication:W2133665775,published_in_year,year:2004,publication:W2133665775,2004,W2133665775,,,,,,,,,,,,,,,
published_in_year:year:2006->publication:W4250955649,published_in_year,year:2006,publication:W4250955649,2006,W4250955649,,,,,,,,,,,,,,,
published_in_year:year:2006->publication:W2145096794,published_in_year,year:2006,publication:W2145096794,2006,W2145096794,,,,,,,,,,,,,,,
published_in_year:year:1967->publication:W2122111042,published_in_year,year:1967,publication:W2122111042,1967,W2122111042,,,,,,,,,,,,,,,
published_in_year:year:2009->publication:W2165698076,published_in_year,year:2009,publication:W2165698076,2009,W2165698076,,,,,,,,,,,,,,,
published_in_year:year:2005->publication:W2121863487,published_in_year,year:2005,publication:W2121863487,2005,W2121863487,,,,,,,,,,,,,,,
published_in_year:year:1998->publication:W4214717370,published_in_year,year:1998,publication:W4214717370,1998,W4214717370,,,,,,,,,,,,,,,
published_in_year:year:2017->publication:W2412782625,published_in_year,year:2017,publication:W2412782625,2017,W2412782625,,,,,,,,,,,,,,,
published_in_year:year:2016->publication:W639708223,published_in_year,year:2016,publication:W639708223,2016,W639708223,,,,,,,,,,,,,,,
