id,type,affiliation_id,label,institution_name,country_code,institution_type,latitude,longitude,raw_affiliation
"affiliation:cowles foundation for research in economics, yale universityyale station, new haven, connecticut 06520, u.s.a",affiliation,,"Cowles Foundation for Research in Economics, Yale UniversityYale Station, New Haven, Connecticut 06520, U.S.A",,,,,,"Cowles Foundation for Research in Economics, Yale UniversityYale Station, New Haven, Connecticut 06520, U.S.A"
"affiliation:cray, inc., seattle 98164, usa",affiliation,,"Cray, Inc., Seattle 98164, USA",,,,41.55009841918945,-71.46617126464844,"Cray, Inc., Seattle 98164, USA"
"affiliation:cray, inc., seattle, 98164, usa",affiliation,,"Cray, Inc., Seattle, 98164, USA",,,,41.55009841918945,-71.46617126464844,"Cray, Inc., Seattle, 98164, USA"
"affiliation:crest, japan science and technology agency, kawaguchi 332-0012, japan",affiliation,,"CREST, Japan Science and Technology Agency, Kawaguchi 332-0012, Japan",,,,35.02107,135.75385,"CREST, Japan Science and Technology Agency, Kawaguchi 332-0012, Japan"
"affiliation:critical care center, emory university school of medicine, atlanta, georgia",affiliation,,"Critical Care Center, Emory University School of Medicine, Atlanta, Georgia",,,,33.749000549316406,-84.38797760009766,"Critical Care Center, Emory University School of Medicine, Atlanta, Georgia"
"affiliation:crystal and structural chemistry, bijvoet center for biomolecular research, utrecht university, padualaan 8, 3584 ch utrecht, the netherlands",affiliation,,"Crystal and Structural Chemistry, Bijvoet Center for Biomolecular Research, Utrecht University, Padualaan 8, 3584 CH Utrecht, The Netherlands",,,,52.09083,5.12222,"Crystal and Structural Chemistry, Bijvoet Center for Biomolecular Research, Utrecht University, Padualaan 8, 3584 CH Utrecht, The Netherlands"
affiliation:crystal and structural chemistry; bijvoet center for biomolecular research; utrecht university; padualaan 8 3584 ch utrecht the netherlands,affiliation,,Crystal and Structural Chemistry; Bijvoet Center for Biomolecular Research; Utrecht University; Padualaan 8 3584 CH Utrecht The Netherlands,,,,52.09083,5.12222,Crystal and Structural Chemistry; Bijvoet Center for Biomolecular Research; Utrecht University; Padualaan 8 3584 CH Utrecht The Netherlands
"affiliation:csiro mathematics and information science, cleveland, australia",affiliation,,"CSIRO Mathematics and Information Science, Cleveland, Australia",,,,-35.28346,149.12807,"CSIRO Mathematics and Information Science, Cleveland, Australia"
"affiliation:current affiliation: phoenix children's hospital, phoenix, arizona, usa",affiliation,,"Current affiliation: Phoenix Children's Hospital, Phoenix, Arizona, USA",,,,42.102115631103516,-87.79639434814453,"Current affiliation: Phoenix Children's Hospital, Phoenix, Arizona, USA"
"affiliation:cytogenetics/molecular genetics laboratory, nationwide children's hospital, columbus, ohio, usa",affiliation,,"Cytogenetics/Molecular Genetics Laboratory, Nationwide Children's Hospital, Columbus, Ohio, USA",,,,39.961181640625,-82.99878692626953,"Cytogenetics/Molecular Genetics Laboratory, Nationwide Children's Hospital, Columbus, Ohio, USA"
"affiliation:czech technical university in prague, czech republic",affiliation,,"Czech Technical University in Prague, Czech Republic",,,,50.08804,14.42076,"Czech Technical University in Prague, Czech Republic"
"affiliation:dahlem centre for genome research and medical systems biology, d-14195 berlin-dahlem, germany",affiliation,,"Dahlem Centre for Genome Research and Medical Systems Biology, D-14195 Berlin-Dahlem, Germany",,,,30.23734474182129,-97.79002380371094,"Dahlem Centre for Genome Research and Medical Systems Biology, D-14195 Berlin-Dahlem, Germany"
"affiliation:dalhousie university, halifax, nova scotia, canada (m.t.m.)",affiliation,,"Dalhousie University, Halifax, Nova Scotia, Canada (M.T.M.)",,,,46.20222,6.14569,"Dalhousie University, Halifax, Nova Scotia, Canada (M.T.M.)"
"affiliation:dalla lana school of public health, university of toronto, toronto, ontario, canada",affiliation,,"Dalla Lana School of Public Health, University of Toronto, Toronto, Ontario, Canada",,,,43.66012954711914,-79.3899154663086,"Dalla Lana School of Public Health, University of Toronto, Toronto, Ontario, Canada"
"affiliation:daniel den hoed oncology center–erasmus university medical center rotterdam, rotterdam, the netherlands",affiliation,,"Daniel den Hoed Oncology Center–Erasmus University Medical Center Rotterdam, Rotterdam, the Netherlands",,,,51.92250061035156,4.479169845581055,"Daniel den Hoed Oncology Center–Erasmus University Medical Center Rotterdam, Rotterdam, the Netherlands"
"affiliation:daresbury laboratory, warrington wa4 4ad, uk",affiliation,,"Daresbury Laboratory, Warrington WA4 4AD, UK",,,,53.344051361083984,-2.639923095703125,"Daresbury Laboratory, Warrington WA4 4AD, UK"
"affiliation:data archiving and networked services (dans), the hague 2593 hw, the netherlands",affiliation,,"Data Archiving and Networked Services (DANS), The Hague 2593 HW, The Netherlands",,,,52.07667,4.29861,"Data Archiving and Networked Services (DANS), The Hague 2593 HW, The Netherlands"
"affiliation:data archiving and networked services (dans), the hague, 2593 hw, the netherlands",affiliation,,"Data Archiving and Networked Services (DANS), The Hague, 2593 HW, The Netherlands",,,,52.07667,4.29861,"Data Archiving and Networked Services (DANS), The Hague, 2593 HW, The Netherlands"
"affiliation:dc candidate, foot levelers biomechanics research laboratory, new york chiropractic college, seneca falls, ny",affiliation,,"DC Candidate, Foot Levelers Biomechanics Research Laboratory, New York Chiropractic College, Seneca Falls, NY",,,,42.91189193725586,-76.7564697265625,"DC Candidate, Foot Levelers Biomechanics Research Laboratory, New York Chiropractic College, Seneca Falls, NY"
"affiliation:deepmind, london, uk",affiliation,,"DeepMind, London, UK",,,,51.50853,-0.12574,"DeepMind, London, UK"
"affiliation:deepmind, london, uk. dhcontact@deepmind.com",affiliation,,"DeepMind, London, UK. dhcontact@deepmind.com",,,,51.50853,-0.12574,"DeepMind, London, UK. dhcontact@deepmind.com"
"affiliation:deepmind, london, uk. jumper@deepmind.com",affiliation,,"DeepMind, London, UK. jumper@deepmind.com",,,,51.50853,-0.12574,"DeepMind, London, UK. jumper@deepmind.com"
"affiliation:defense advanced research projects agency center for integrated micro/nano-electromechanical transducers (imint), columbia university, new york, ny 10027, usa",affiliation,,"Defense Advanced Research Projects Agency Center for Integrated Micro/Nano-Electromechanical Transducers (iMINT), Columbia University, New York, NY 10027, USA",,,,40.71427,-74.00597,"Defense Advanced Research Projects Agency Center for Integrated Micro/Nano-Electromechanical Transducers (iMINT), Columbia University, New York, NY 10027, USA"
"affiliation:del fitopatógeno, posteriormente, se",affiliation,,"del fitopatógeno, posteriormente, se",,,,,,"del fitopatógeno, posteriormente, se"
"affiliation:del hongo. el primer reporte de foc a nivel mundial fue obtenido en el año de 1874 en australia,",affiliation,,"del hongo. El primer reporte de Foc a nivel mundial fue obtenido en el año de 1874 en Australia,",,,,,,"del hongo. El primer reporte de Foc a nivel mundial fue obtenido en el año de 1874 en Australia,"
affiliation:dementia research centre department of neurodegeneration ucl institute of neurology university college london queen square london united kingdom,affiliation,,Dementia Research Centre Department of Neurodegeneration UCL Institute of Neurology University College London Queen Square London United Kingdom,,,,51.50853,-0.12574,Dementia Research Centre Department of Neurodegeneration UCL Institute of Neurology University College London Queen Square London United Kingdom
"affiliation:dementia research centre, department of neurodegeneration, ucl institute of neurology, university college london, queen square, london, united kingdom",affiliation,,"Dementia Research Centre, Department of Neurodegeneration, UCL Institute of Neurology, University College London, Queen Square, London, United Kingdom",,,,51.50853,-0.12574,"Dementia Research Centre, Department of Neurodegeneration, UCL Institute of Neurology, University College London, Queen Square, London, United Kingdom"
"affiliation:departamento de astronomía y astrofísica, pontificia universidad católica, casilla 104, santiago 22, chile",affiliation,,"Departamento de Astronomía y Astrofísica, Pontificia Universidad Católica, Casilla 104, Santiago 22, Chile",,,,-33.45694,-70.64827,"Departamento de Astronomía y Astrofísica, Pontificia Universidad Católica, Casilla 104, Santiago 22, Chile"
"affiliation:department for proteomics and signal transduction, max-planck institute for biochemistry, am klopferspitz 18, d-82152 martinsried, germany",affiliation,,"Department for Proteomics and Signal Transduction, Max-Planck Institute for Biochemistry, Am Klopferspitz 18, D-82152 Martinsried, Germany",,,,48.10731887817383,11.451959609985352,"Department for Proteomics and Signal Transduction, Max-Planck Institute for Biochemistry, Am Klopferspitz 18, D-82152 Martinsried, Germany"
"affiliation:department for proteomics and signal transduction, max-planck institute for biochemistry, am klopferspitz 18, d-82152 martinsried, germany. cox@biochem.mpg.de",affiliation,,"Department for Proteomics and Signal Transduction, Max-Planck Institute for Biochemistry, Am Klopferspitz 18, D-82152 Martinsried, Germany. cox@biochem.mpg.de",,,,48.10731887817383,11.451959609985352,"Department for Proteomics and Signal Transduction, Max-Planck Institute for Biochemistry, Am Klopferspitz 18, D-82152 Martinsried, Germany. cox@biochem.mpg.de"
"affiliation:department for proteomics and signal transduction, max-planck institute for biochemistry, am klopferspitz 18, d-82152 martinsried, germany.,",affiliation,,"Department for Proteomics and Signal Transduction, Max-Planck Institute for Biochemistry, Am Klopferspitz 18, D-82152 Martinsried, Germany.,",,,,48.13743,11.57549,"Department for Proteomics and Signal Transduction, Max-Planck Institute for Biochemistry, Am Klopferspitz 18, D-82152 Martinsried, Germany.,"
