id,type,source,target,publication_id,topic_id,topic_name,score
has_topic:publication:W2059796825->topic:T13309,has_topic,publication:W2059796825,topic:T13309,W2059796825,T13309,Reliability and Agreement in Measurement,0.9628999829292297
has_topic:publication:W1485044783->topic:T11791,has_topic,publication:W1485044783,topic:T11791,W1485044783,T11791,Microbial Community Ecology and Physiology,0.7516999840736389
has_topic:publication:W1485044783->topic:T11617,has_topic,publication:W1485044783,topic:T11617,W1485044783,T11617,Enzyme Production and Characterization,0.7264999747276306
has_topic:publication:W2096998881->topic:T11930,has_topic,publication:W2096998881,topic:T11930,W2096998881,T11930,"Cardiac, Anesthesia and Surgical Outcomes",0.9990000128746033
has_topic:publication:W2096998881->topic:T11473,has_topic,publication:W2096998881,topic:T11473,W2096998881,T11473,Appendicitis Diagnosis and Management,0.9873999953269958
has_topic:publication:W2096998881->topic:T10518,has_topic,publication:W2096998881,topic:T10518,W2096998881,T10518,Gallbladder and Bile Duct Disorders,0.9869999885559082
has_topic:publication:W2111301002->topic:T11124,has_topic,publication:W2111301002,topic:T11124,W2111301002,T11124,Protein purification and stability,0.9397000074386597
has_topic:publication:W2111301002->topic:T10412,has_topic,publication:W2111301002,topic:T10412,W2111301002,T10412,Microfluidic and Capillary Electrophoresis Applications,0.9261000156402588
has_topic:publication:W2111301002->topic:T10519,has_topic,publication:W2111301002,topic:T10519,W2111301002,T10519,Advanced Proteomics Techniques and Applications,0.9042999744415283
has_topic:publication:W1983649348->topic:T10212,has_topic,publication:W1983649348,topic:T10212,W1983649348,T10212,Electrochemical sensors and biosensors,0.3231000006198883
has_topic:publication:W1983649348->topic:T12327,has_topic,publication:W1983649348,topic:T12327,W1983649348,T12327,Various Chemistry Research Topics,0.3077000081539154
has_topic:publication:W1983649348->topic:T11434,has_topic,publication:W1983649348,topic:T11434,W1983649348,T11434,Electrochemical Analysis and Applications,0.2935999929904938
has_topic:publication:W2011303397->topic:T13377,has_topic,publication:W2011303397,topic:T13377,W2011303397,T13377,Ecosystem dynamics and resilience,0.9958000183105469
has_topic:publication:W2011303397->topic:T12643,has_topic,publication:W2011303397,topic:T12643,W2011303397,T12643,Sustainability and Ecological Systems Analysis,0.9872999787330627
has_topic:publication:W2011303397->topic:T10005,has_topic,publication:W2011303397,topic:T10005,W2011303397,T10005,Ecology and Vegetation Dynamics Studies,0.9850999712944031
has_topic:publication:W2130354913->topic:T11239,has_topic,publication:W2130354913,topic:T11239,W2130354913,T11239,Social Capital and Networks,0.9983999729156494
has_topic:publication:W2130354913->topic:T11645,has_topic,publication:W2130354913,topic:T11645,W2130354913,T11645,"Urban, Neighborhood, and Segregation Studies",0.9902999997138977
has_topic:publication:W2130354913->topic:T12892,has_topic,publication:W2130354913,topic:T12892,W2130354913,T12892,Social Power and Status Dynamics,0.9886999726295471
has_topic:publication:W2108718991->topic:T11791,has_topic,publication:W2108718991,topic:T11791,W2108718991,T11791,Microbial Community Ecology and Physiology,0.9998999834060669
has_topic:publication:W2108718991->topic:T10015,has_topic,publication:W2108718991,topic:T10015,W2108718991,T10015,Genomics and Phylogenetic Studies,0.998199999332428
has_topic:publication:W2108718991->topic:T10066,has_topic,publication:W2108718991,topic:T10066,W2108718991,T10066,Gut microbiota and health,0.9929999709129333
has_topic:publication:W2152885278->topic:T10015,has_topic,publication:W2152885278,topic:T10015,W2152885278,T10015,Genomics and Phylogenetic Studies,0.9998000264167786
has_topic:publication:W2152885278->topic:T11791,has_topic,publication:W2152885278,topic:T11791,W2152885278,T11791,Microbial Community Ecology and Physiology,0.9965000152587891
has_topic:publication:W2152885278->topic:T10066,has_topic,publication:W2152885278,topic:T10066,W2152885278,T10066,Gut microbiota and health,0.9695000052452087
has_topic:publication:W2089876099->topic:T12727,has_topic,publication:W2089876099,topic:T12727,W2089876099,T12727,Differential Equations and Numerical Methods,0.3086000084877014
has_topic:publication:W2112778345->topic:T11083,has_topic,publication:W2112778345,topic:T11083,W2112778345,T11083,Cardiac Health and Mental Health,0.9894000291824341
has_topic:publication:W2112778345->topic:T10853,has_topic,publication:W2112778345,topic:T10853,W2112778345,T10853,"Anxiety, Depression, Psychometrics, Treatment, Cognitive Processes",0.9886000156402588
has_topic:publication:W2112778345->topic:T10023,has_topic,publication:W2112778345,topic:T10023,W2112778345,T10023,Schizophrenia research and treatment,0.9836999773979187
has_topic:publication:W2006370393->topic:T11481,has_topic,publication:W2006370393,topic:T11481,W2006370393,T11481,Sulfur Compounds in Biology,0.9886999726295471
has_topic:publication:W2006370393->topic:T12381,has_topic,publication:W2006370393,topic:T12381,W2006370393,T12381,Electron Spin Resonance Studies,0.9010999798774719
has_topic:publication:W2118826874->topic:T13283,has_topic,publication:W2118826874,topic:T13283,W2118826874,T13283,Mental Health Research Topics,0.9955000281333923
has_topic:publication:W2118826874->topic:T10023,has_topic,publication:W2118826874,topic:T10023,W2118826874,T10023,Schizophrenia research and treatment,0.9830999970436096
has_topic:publication:W2118826874->topic:T11071,has_topic,publication:W2118826874,topic:T11071,W2118826874,T11071,Treatment of Major Depression,0.9789999723434448
has_topic:publication:W2067495470->topic:T13283,has_topic,publication:W2067495470,topic:T13283,W2067495470,T13283,Mental Health Research Topics,0.7121999859809875
has_topic:publication:W2067495470->topic:T10272,has_topic,publication:W2067495470,topic:T10272,W2067495470,T10272,Mental Health Treatment and Access,0.659600019454956
has_topic:publication:W2067495470->topic:T11334,has_topic,publication:W2067495470,topic:T11334,W2067495470,T11334,Psychosomatic Disorders and Their Treatments,0.6097999811172485
has_topic:publication:W2043705607->topic:T10853,has_topic,publication:W2043705607,topic:T10853,W2043705607,T10853,"Anxiety, Depression, Psychometrics, Treatment, Cognitive Processes",1.0
has_topic:publication:W2043705607->topic:T10182,has_topic,publication:W2043705607,topic:T10182,W2043705607,T10182,Child and Adolescent Psychosocial and Emotional Development,0.9984999895095825
has_topic:publication:W2043705607->topic:T13283,has_topic,publication:W2043705607,topic:T13283,W2043705607,T13283,Mental Health Research Topics,0.9833999872207642
has_topic:publication:W2152348310->topic:T10200,has_topic,publication:W2152348310,topic:T10200,W2152348310,T10200,Rheumatoid Arthritis Research and Therapies,0.9995999932289124
has_topic:publication:W2152348310->topic:T10308,has_topic,publication:W2152348310,topic:T10308,W2152348310,T10308,Systemic Lupus Erythematosus Research,0.9973000288009644
has_topic:publication:W2152348310->topic:T12800,has_topic,publication:W2152348310,topic:T12800,W2152348310,T12800,Musculoskeletal synovial abnormalities and treatments,0.9883000254631042
has_topic:publication:W1485283179->topic:T14128,has_topic,publication:W1485283179,topic:T14128,W1485283179,T14128,Metallurgical and Alloy Processes,0.714900016784668
has_topic:publication:W1485283179->topic:T12202,has_topic,publication:W1485283179,topic:T12202,W1485283179,T12202,nanoparticles nucleation surface interactions,0.6777999997138977
has_topic:publication:W1485283179->topic:T11087,has_topic,publication:W1485283179,topic:T11087,W1485283179,T11087,Solidification and crystal growth phenomena,0.6665999889373779
has_topic:publication:W1914972138->topic:T11810,has_topic,publication:W1914972138,topic:T11810,W1914972138,T11810,Complex Systems and Decision Making,0.050599999725818634
has_topic:publication:W1914972138->topic:T10395,has_topic,publication:W1914972138,topic:T10395,W1914972138,T10395,Construction Project Management and Performance,0.04340000078082085
has_topic:publication:W2072500831->topic:T10243,has_topic,publication:W2072500831,topic:T10243,W2072500831,T10243,Statistical Methods and Bayesian Inference,0.9837999939918518
has_topic:publication:W2072500831->topic:T11871,has_topic,publication:W2072500831,topic:T11871,W2072500831,T11871,Advanced Statistical Methods and Models,0.9399999976158142
has_topic:publication:W2072500831->topic:T12114,has_topic,publication:W2072500831,topic:T12114,W2072500831,T12114,Sensory Analysis and Statistical Methods,0.9323999881744385
has_topic:publication:W2038702827->topic:T10677,has_topic,publication:W2038702827,topic:T10677,W2038702827,T10677,Attachment and Relationship Dynamics,0.9800999760627747
has_topic:publication:W2038702827->topic:T10154,has_topic,publication:W2038702827,topic:T10154,W2038702827,T10154,Customer Service Quality and Loyalty,0.9781000018119812
has_topic:publication:W2038702827->topic:T13777,has_topic,publication:W2038702827,topic:T13777,W2038702827,T13777,Cognitive and psychological constructs research,0.9729999899864197
has_topic:publication:W2087484885->topic:T10826,has_topic,publication:W2087484885,topic:T10826,W2087484885,T10826,Behavioral and Psychological Studies,0.9927999973297119
has_topic:publication:W2087484885->topic:T10182,has_topic,publication:W2087484885,topic:T10182,W2087484885,T10182,Child and Adolescent Psychosocial and Emotional Development,0.9901999831199646
has_topic:publication:W2087484885->topic:T11577,has_topic,publication:W2087484885,topic:T11577,W2087484885,T11577,Cognitive Abilities and Testing,0.9787999987602234
has_topic:publication:W1995031937->topic:T11761,has_topic,publication:W1995031937,topic:T11761,W1995031937,T11761,Resilience and Mental Health,0.8557999730110168
has_topic:publication:W1995031937->topic:T10845,has_topic,publication:W1995031937,topic:T10845,W1995031937,T10845,Advanced Causal Inference Techniques,0.8377000093460083
has_topic:publication:W1995031937->topic:T11696,has_topic,publication:W1995031937,topic:T11696,W1995031937,T11696,Conflict Management and Negotiation,0.8009999990463257
has_topic:publication:W2212401464->topic:T11761,has_topic,publication:W2212401464,topic:T11761,W2212401464,T11761,Resilience and Mental Health,0.10480000078678131
has_topic:publication:W1995875735->topic:T11797,has_topic,publication:W1995875735,topic:T11797,W1995875735,T11797,graph theory and CDMA systems,0.9363999962806702
has_topic:publication:W1995875735->topic:T11447,has_topic,publication:W1995875735,topic:T11447,W1995875735,T11447,Blind Source Separation Techniques,0.90420001745224
has_topic:publication:W4294214983->topic:T13309,has_topic,publication:W4294214983,topic:T13309,W4294214983,T13309,Reliability and Agreement in Measurement,0.9919000267982483
has_topic:publication:W4294214983->topic:T14374,has_topic,publication:W4294214983,topic:T14374,W4294214983,T14374,Statistical Methods in Epidemiology,0.9247000217437744
has_topic:publication:W4294214983->topic:T10050,has_topic,publication:W4294214983,topic:T10050,W4294214983,T10050,Multi-Criteria Decision Making,0.90420001745224
has_topic:publication:W1513717105->topic:T11403,has_topic,publication:W1513717105,topic:T11403,W1513717105,T11403,Invertebrate Immune Response Mechanisms,0.9835000038146973
has_topic:publication:W1513717105->topic:T12336,has_topic,publication:W1513717105,topic:T12336,W1513717105,T12336,Insect Utilization and Effects,0.9472000002861023
has_topic:publication:W1513717105->topic:T10815,has_topic,publication:W1513717105,topic:T10815,W1513717105,T10815,Parasite Biology and Host Interactions,0.9277999997138977
has_topic:publication:W1971048984->topic:T12023,has_topic,publication:W1971048984,topic:T12023,W1971048984,T12023,Cholinesterase and Neurodegenerative Diseases,0.9984999895095825
has_topic:publication:W1971048984->topic:T10211,has_topic,publication:W1971048984,topic:T10211,W1971048984,T10211,Computational Drug Discovery Methods,0.9955999851226807
has_topic:publication:W1971048984->topic:T12561,has_topic,publication:W1971048984,topic:T12561,W1971048984,T12561,bioluminescence and chemiluminescence research,0.9739000201225281
has_topic:publication:W2060333964->topic:T10432,has_topic,publication:W2060333964,topic:T10432,W2060333964,T10432,DNA and Nucleic Acid Chemistry,0.9994000196456909
has_topic:publication:W2060333964->topic:T10908,has_topic,publication:W2060333964,topic:T10908,W2060333964,T10908,Analytical Chemistry and Chromatography,0.9965999722480774
has_topic:publication:W2060333964->topic:T10044,has_topic,publication:W2060333964,topic:T10044,W2060333964,T10044,Protein Structure and Dynamics,0.9922999739646912
has_topic:publication:W2951912016->topic:T11181,has_topic,publication:W2951912016,topic:T11181,W2951912016,T11181,Advanced Data Storage Technologies,0.9957000017166138
has_topic:publication:W2951912016->topic:T10054,has_topic,publication:W2951912016,topic:T10054,W2951912016,T10054,Parallel Computing and Optimization Techniques,0.9876000285148621
has_topic:publication:W2951912016->topic:T10522,has_topic,publication:W2951912016,topic:T10522,W2951912016,T10522,Medical Imaging Techniques and Applications,0.9836999773979187
has_topic:publication:W2789843538->topic:T10015,has_topic,publication:W2789843538,topic:T10015,W2789843538,T10015,Genomics and Phylogenetic Studies,0.9997000098228455
has_topic:publication:W2789843538->topic:T10521,has_topic,publication:W2789843538,topic:T10521,W2789843538,T10521,RNA and protein synthesis mechanisms,0.9994999766349792
