id,type,year,label,publication_id,title,journal_id,journal_name,cited_by_count,name,issn_l,source_type,host_organization_name,person_id,display_name,orcid,affiliation_id,institution_name,country_code,institution_type,latitude,longitude,raw_affiliation
publication:W2235523093,publication,2016,"Cancer statistics, 2016",W2235523093,"Cancer statistics, 2016",S126094547,CA A Cancer Journal for Clinicians,16138,,,,,,,,,,,,,,
publication:W2401404581,publication,2016,DADA2: High-resolution sample inference from Illumina amplicon data,W2401404581,DADA2: High-resolution sample inference from Illumina amplicon data,S127827428,Nature Methods,35133,,,,,,,,,,,,,,
publication:W2194775991,publication,2016,Deep Residual Learning for Image Recognition,W2194775991,Deep Residual Learning for Image Recognition,name:2016 ieee conference on computer vision and pattern recognition (cvpr),2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR),218090,,,,,,,,,,,,,,
publication:W639708223,publication,2016,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,W639708223,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,S199944782,IEEE Transactions on Pattern Analysis and Machine Intelligence,53220,,,,,,,,,,,,,,
publication:W4254687493,publication,2016,ggplot2,W4254687493,ggplot2,S4210197309,Use R!,31537,,,,,,,,,,,,,,
publication:W2257979135,publication,2016,Mastering the game of Go with deep neural networks and tree search,W2257979135,Mastering the game of Go with deep neural networks and tree search,S137773608,Nature,15638,,,,,,,,,,,,,,
publication:W2311203695,publication,2016,MEGA7: Molecular Evolutionary Genetics Analysis Version 7.0 for Bigger Datasets,W2311203695,MEGA7: Molecular Evolutionary Genetics Analysis Version 7.0 for Bigger Datasets,S57552105,Molecular Biology and Evolution,45246,,,,,,,,,,,,,,
publication:W2567289819,publication,2016,null,W2567289819,null,S2764821508,Philosophy study,28320,,,,,,,,,,,,,,
publication:W2560367415,publication,2016,PD-1 and PD-L1 Immune Checkpoint Blockade to Treat Breast Cancer,W2560367415,PD-1 and PD-L1 Immune Checkpoint Blockade to Treat Breast Cancer,S9986330,Breast Care,30917,,,,,,,,,,,,,,
publication:W2560438049,publication,2016,Rayyan—a web and mobile app for systematic reviews,W2560438049,Rayyan—a web and mobile app for systematic reviews,S82452678,Systematic Reviews,23489,,,,,,,,,,,,,,
publication:W2183341477,publication,2016,Rethinking the Inception Architecture for Computer Vision,W2183341477,Rethinking the Inception Architecture for Computer Vision,name:2016 ieee conference on computer vision and pattern recognition (cvpr),2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR),30532,,,,,,,,,,,,,,
publication:W2531269403,publication,2016,ROBINS-I: a tool for assessing risk of bias in non-randomised studies of interventions,W2531269403,ROBINS-I: a tool for assessing risk of bias in non-randomised studies of interventions,S4393917726,BMJ,18270,,,,,,,,,,,,,,
publication:W3106250896,publication,2016,SSD: Single Shot MultiBox Detector,W3106250896,SSD: Single Shot MultiBox Detector,name:http://www.cs.unc.edu/%7ewliu/papers/ssd.pdf,http://www.cs.unc.edu/%7Ewliu/papers/ssd.pdf,30527,,,,,,,,,,,,,,
publication:W2193145675,publication,2016,SSD: Single Shot MultiBox Detector,W2193145675,SSD: Single Shot MultiBox Detector,S106296714,Lecture notes in computer science,20466,,,,,,,,,,,,,,
publication:W2366536035,publication,2016,The 2016 World Health Organization Classification of Tumors of the Central Nervous System: a summary,W2366536035,The 2016 World Health Organization Classification of Tumors of the Central Nervous System: a summary,S198620474,Acta Neuropathologica,15781,,,,,,,,,,,,,,
publication:W2302501749,publication,2016,The FAIR Guiding Principles for scientific data management and stewardship,W2302501749,The FAIR Guiding Principles for scientific data management and stewardship,S2607323502,Scientific Data,17160,,,,,,,,,,,,,,
publication:W2280404143,publication,2016,The Third International Consensus Definitions for Sepsis and Septic Shock (Sepsis-3),W2280404143,The Third International Consensus Definitions for Sepsis and Septic Shock (Sepsis-3),S172573765,JAMA,27215,,,,,,,,,,,,,,
publication:W2295598076,publication,2016,XGBoost,W2295598076,XGBoost,name:proceedings of the 22nd acm sigkdd international conference on knowledge discovery and data mining,Proceedings of the 22nd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,46136,,,,,,,,,,,,,,
publication:W2145150141,publication,2015,2015 American Thyroid Association Management Guidelines for Adult Patients with Thyroid Nodules and Differentiated Thyroid Cancer: The American Thyroid Association Guidelines Task Force on Thyroid Nodules and Differentiated Thyroid Cancer,W2145150141,2015 American Thyroid Association Management Guidelines for Adult Patients with Thyroid Nodules and Differentiated Thyroid Cancer: The American Thyroid Association Guidelines Task Force on Thyroid Nodules and Differentiated Thyroid Cancer,S27569427,Thyroid,16188,,,,,,,,,,,,,,
publication:W2104549677,publication,2015,A global reference for human genetic variation,W2104549677,A global reference for human genetic variation,S137773608,Nature,19664,,,,,,,,,,,,,,
publication:W2000380427,publication,2015,A primer on partial least squares structural equation modeling (PLS-SEM),W2000380427,A primer on partial least squares structural equation modeling (PLS-SEM),S114106686,International Journal of Research & Method in Education,18980,,,,,,,,,,,,,,
publication:W2919115771,publication,2015,Deep learning,W2919115771,Deep learning,S137773608,Nature,79802,,,,,,,,,,,,,,
publication:W1677182931,publication,2015,Delving Deep into Rectifiers: Surpassing Human-Level Performance on ImageNet Classification,W1677182931,Delving Deep into Rectifiers: Surpassing Human-Level Performance on ImageNet Classification,name:2015 ieee international conference on computer vision (iccv),2015 IEEE International Conference on Computer Vision (ICCV),18605,,,,,,,,,,,,,,
publication:W1536680647,publication,2015,Fast R-CNN,W1536680647,Fast R-CNN,name:2015 ieee international conference on computer vision (iccv),2015 IEEE International Conference on Computer Vision (ICCV),27537,,,,,,,,,,,,,,
publication:W1951724000,publication,2015,Fitting Linear Mixed-Effects Models Using <b>lme4</b>,W1951724000,Fitting Linear Mixed-Effects Models Using <b>lme4</b>,S167961193,Journal of Statistical Software,83351,,,,,,,,,,,,,,
publication:W1903029394,publication,2015,Fully convolutional networks for semantic segmentation,W1903029394,Fully convolutional networks for semantic segmentation,name:2015 ieee conference on computer vision and pattern recognition (cvpr),2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR),36526,,,,,,,,,,,,,,
publication:W2917837889,publication,2015,"Global cancer statistics, 2012",W2917837889,"Global cancer statistics, 2012",S126094547,CA A Cancer Journal for Clinicians,27328,,,,,,,,,,,,,,
publication:W2097117768,publication,2015,Going deeper with convolutions,W2097117768,Going deeper with convolutions,name:2015 ieee conference on computer vision and pattern recognition (cvpr),2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR),46492,,,,,,,,,,,,,,
publication:W1031578623,publication,2015,GROMACS: High performance molecular simulations through multi-level parallelism from laptops to supercomputers,W1031578623,GROMACS: High performance molecular simulations through multi-level parallelism from laptops to supercomputers,S2506067282,SoftwareX,25876,,,,,,,,,,,,,,
publication:W2102278945,publication,2015,HISAT: a fast spliced aligner with low memory requirements,W2102278945,HISAT: a fast spliced aligner with low memory requirements,S127827428,Nature Methods,25624,,,,,,,,,,,,,,
publication:W2145339207,publication,2015,Human-level control through deep reinforcement learning,W2145339207,Human-level control through deep reinforcement learning,S137773608,Nature,29352,,,,,,,,,,,,,,
publication:W2117539524,publication,2015,ImageNet Large Scale Visual Recognition Challenge,W2117539524,ImageNet Large Scale Visual Recognition Challenge,S25538012,International Journal of Computer Vision,39818,,,,,,,,,,,,,,
publication:W2146512944,publication,2015,limma powers differential expression analyses for RNA-sequencing and microarray studies,W2146512944,limma powers differential expression analyses for RNA-sequencing and microarray studies,S134668137,Nucleic Acids Research,42138,,,,,,,,,,,,,,
publication:W2167311298,publication,2015,Older Adults' Reasons for Using Technology while Aging in Place,W2167311298,Older Adults' Reasons for Using Technology while Aging in Place,S190989491,Gerontology,19737,,,,,,,,,,,,,,
publication:W843007777,publication,2015,"Physisorption of gases, with special reference to the evaluation of surface area and pore size distribution (IUPAC Technical Report)",W843007777,"Physisorption of gases, with special reference to the evaluation of surface area and pore size distribution (IUPAC Technical Report)",S142816121,Pure and Applied Chemistry,19062,,,,,,,,,,,,,,
publication:W2161374186,publication,2015,Preferred reporting items for systematic review and meta-analysis protocols (PRISMA-P) 2015 statement,W2161374186,Preferred reporting items for systematic review and meta-analysis protocols (PRISMA-P) 2015 statement,S82452678,Systematic Reviews,26134,,,,,,,,,,,,,,
publication:W2149868499,publication,2015,Qualitative Inquiry and Research Design: Choosing Among Five Approaches,W2149868499,Qualitative Inquiry and Research Design: Choosing Among Five Approaches,S176903982,Health Promotion Practice,22251,,,,,,,,,,,,,,
publication:W2124624517,publication,2015,Recommendations for Cardiac Chamber Quantification by Echocardiography in Adults: An Update from the American Society of Echocardiography and the European Association of Cardiovascular Imaging,W2124624517,Recommendations for Cardiac Chamber Quantification by Echocardiography in Adults: An Update from the American Society of Echocardiography and the European Association of Cardiovascular Imaging,S185321339,Journal of the American Society of Echocardiography,17783,,,,,,,,,,,,,,
publication:W1523693806,publication,2015,Repertoires of Autophagy in the Pathogenesis of Ocular Diseases,W1523693806,Repertoires of Autophagy in the Pathogenesis of Ocular Diseases,S161399637,Cellular Physiology and Biochemistry,16339,,,,,,,,,,,,,,
publication:W2051978340,publication,2015,Standards and guidelines for the interpretation of sequence variants: a joint consensus recommendation of the American College of Medical Genetics and Genomics and the Association for Molecular Pathology,W2051978340,Standards and guidelines for the interpretation of sequence variants: a joint consensus recommendation of the American College of Medical Genetics and Genomics and the Association for Molecular Pathology,S187186932,Genetics in Medicine,31402,,,,,,,,,,,,,,
publication:W246286872,publication,2015,The Effect of Riding as an Alternative Treatment for Children with Cerebral Palsy: A Systematic Review and Meta-Analysis,W246286872,The Effect of Riding as an Alternative Treatment for Children with Cerebral Palsy: A Systematic Review and Meta-Analysis,S4210208459,Integrative Medicine International,18696,,,,,,,,,,,,,,
publication:W2012034410,publication,2015,Tissue-based map of the human proteome,W2012034410,Tissue-based map of the human proteome,S3880285,Science,15641,,,,,,,,,,,,,,
publication:W1901129140,publication,2015,U-Net: Convolutional Networks for Biomedical Image Segmentation,W1901129140,U-Net: Convolutional Networks for Biomedical Image Segmentation,S106296714,Lecture notes in computer science,86935,,,,,,,,,,,,,,
publication:W2132454074,publication,2014,<i>SHELXT</i>– Integrated space-group and crystal-structure determination,W2132454074,<i>SHELXT</i>– Integrated space-group and crystal-structure determination,S4393918093,Acta Crystallographica Section A Foundations and Advances,27924,,,,,,,,,,,,,,
publication:W2105846236,publication,2014,A new criterion for assessing discriminant validity in variance-based structural equation modeling,W2105846236,A new criterion for assessing discriminant validity in variance-based structural equation modeling,S92522684,Journal of the Academy of Marketing Science,31898,,,,,,,,,,,,,,
publication:W2159401492,publication,2014,Applied Multiple Regression/Correlation Analysis for the Behavioral Sciences,W2159401492,Applied Multiple Regression/Correlation Analysis for the Behavioral Sciences,S4306463811,Psychology Press eBooks,20870,,,,,,,,,,,,,,
publication:W1757407923,publication,2014,"Cancer incidence and mortality worldwide: Sources, methods and major patterns in GLOBOCAN 2012",W1757407923,"Cancer incidence and mortality worldwide: Sources, methods and major patterns in GLOBOCAN 2012",S5382288,International Journal of Cancer,28980,,,,,,,,,,,,,,
publication:W2132905138,publication,2014,CRC Handbook of Chemistry and Physics,W2132905138,CRC Handbook of Chemistry and Physics,name:без журнала,Без журнала,57802,,,,,,,,,,,,,,
publication:W1969360633,publication,2014,Crystal structure refinement with<i>SHELXL</i>,W1969360633,Crystal structure refinement with<i>SHELXL</i>,S4393918092,Acta Crystallographica Section C Structural Chemistry,41698,,,,,,,,,,,,,,
publication:W2076063813,publication,2014,Deep learning in neural networks: An overview,W2076063813,Deep learning in neural networks: An overview,S123019304,Neural Networks,17855,,,,,,,,,,,,,,
publication:W2095705004,publication,2014,Dropout: a simple way to prevent neural networks from overfitting,W2095705004,Dropout: a simple way to prevent neural networks from overfitting,name:http://www.cs.toronto.edu/%7ersalakhu/papers/srivastava14a.pdf,http://www.cs.toronto.edu/%7Ersalakhu/papers/srivastava14a.pdf,34244,,,,,,,,,,,,,,
publication:W2250539671,publication,2014,Glove: Global Vectors for Word Representation,W2250539671,Glove: Global Vectors for Word Representation,name:proceedings of the 2014 conference on empirical methods in natural language processing (emnlp),Proceedings of the 2014 Conference on Empirical Methods in Natural Language Processing (EMNLP),33457,,,,,,,,,,,,,,
publication:W2061438946,publication,2014,Grey Wolf Optimizer,W2061438946,Grey Wolf Optimizer,S16540516,Advances in Engineering Software,17918,,,,,,,,,,,,,,
publication:W2134526812,publication,2014,HTSeq—a Python framework to work with high-throughput sequencing data,W2134526812,HTSeq—a Python framework to work with high-throughput sequencing data,S52395412,Bioinformatics,22437,,,,,,,,,,,,,,
publication:W2111647009,publication,2014,IQ-TREE: A Fast and Effective Stochastic Algorithm for Estimating Maximum-Likelihood Phylogenies,W2111647009,IQ-TREE: A Fast and Effective Stochastic Algorithm for Estimating Maximum-Likelihood Phylogenies,S57552105,Molecular Biology and Evolution,26893,,,,,,,,,,,,,,
publication:W2157331557,publication,2014,Learning Phrase Representations using RNN Encoder–Decoder for Statistical Machine Translation,W2157331557,Learning Phrase Representations using RNN Encoder–Decoder for Statistical Machine Translation,name:proceedings of the 2014 conference on empirical methods in natural language processing (emnlp),Proceedings of the 2014 Conference on Empirical Methods in Natural Language Processing (EMNLP),24073,,,,,,,,,,,,,,
publication:W1861492603,publication,2014,Microsoft COCO: Common Objects in Context,W1861492603,Microsoft COCO: Common Objects in Context,S106296714,Lecture notes in computer science,41455,,,,,,,,,,,,,,
publication:W2179438025,publication,2014,Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2,W2179438025,Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2,S81160022,Genome biology,97904,,,,,,,,,,,,,,
publication:W2096093282,publication,2014,Prokka: rapid prokaryotic genome annotation,W2096093282,Prokka: rapid prokaryotic genome annotation,S52395412,Bioinformatics,19068,,,,,,,,,,,,,,
