id,publication_id,person_id,institution_id,institution_name,country_code,institution_type,raw_affiliation,latitude,longitude
2329,W2163605009,A5031152245,I1291425158,Google (United States),US,company,,,
2330,W2163605009,A5031152245,,,,,Google Inc,,
2331,W2163605009,A5031152245,,,,,University of Toronto,,
2332,W2163605009,A5006446297,I185261750,University of Toronto,CA,education,,,
2333,W2163605009,A5006446297,I1291425158,Google (United States),US,company,,,
2334,W2163605009,A5006446297,,,,,Google Inc,,
2335,W2163605009,A5006446297,,,,,University of Toronto,,
2336,W2163605009,A5108093963,I4210161460,OpenAI (United States),US,company,,,
2337,W2163605009,A5108093963,I185261750,University of Toronto,CA,education,,,
2338,W2163605009,A5108093963,,,,,OpenAI,,
2339,W2163605009,A5108093963,,,,,University of Toronto,,
2340,W2173213060,A5043872671,I1291425158,Google (United States),US,company,,,
2341,W2173213060,A5043872671,,,,,"Google, Mountain View, CA",,
2342,W2173213060,A5012998255,I1291425158,Google (United States),US,company,,,
2343,W2173213060,A5012998255,,,,,"Google, Mountain View, CA",,
2344,W2085261163,A5062440435,I4210099336,Menlo School,US,education,,,
2345,W2085261163,A5062440435,I1298353152,SRI International,US,nonprofit,,,
2346,W2085261163,A5062440435,,,,,"SRI International, Menlo Park, CA",,
2347,W2085261163,A5062440435,,,,,"SRI International, Menlo Park,CA#TAB#",,
2348,W2085261163,A5019197436,I4210099336,Menlo School,US,education,,,
2349,W2085261163,A5019197436,I1298353152,SRI International,US,nonprofit,,,
2350,W2085261163,A5019197436,,,,,"SRI International, Menlo Park, CA",,
2351,W2085261163,A5019197436,,,,,"SRI International, Menlo Park,CA#TAB#",,
2352,W2007395042,A5019751186,I145847075,TU Wien,AT,education,,,
2353,W2007395042,A5019751186,,,,,"Institut für Theoretische Physik, Technische Universität Wien, Wiedner Hauptstraβe S-10, A-1040 Wien, Austria",,
2354,W2007395042,A5062208820,I76198965,Friedrich Schiller University Jena,DE,education,,,
2355,W2007395042,A5062208820,,,,,"Institut für Festkörpertheorie und Theoretische Optik, Friedrich-Schiller-Universität Jena, Max-Wien-Platz 1, D-07743 Jena, Germany",,
2356,W2007395042,A5062208820,,,,,"Institut für Festkörpertheorie und Theoretische Optik, Friedrich‐Schiller‐Universität Jena, Max‐Wien‐Platz 1, D‐07743 Jena, Germany",,
2357,W2168452204,A5044396726,I130701444,Georgia Institute of Technology,US,education,,,
2358,W2168452204,A5044396726,,,,,"Broadband and Wireless Networking Laboratory, School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA 30332, USA",,
2359,W2168452204,A5019149002,I130701444,Georgia Institute of Technology,US,education,,,
2360,W2168452204,A5019149002,,,,,"Broadband and Wireless Networking Laboratory, School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA 30332, USA",,
2361,W2168452204,A5109880568,I130701444,Georgia Institute of Technology,US,education,,,
2362,W2168452204,A5109880568,,,,,"Broadband and Wireless Networking Laboratory, School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA 30332, USA",,
2363,W2168452204,W2168452204-person-3,I130701444,Georgia Institute of Technology,US,education,,,
2364,W2168452204,W2168452204-person-3,,,,,"Broadband and Wireless Networking Laboratory, School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA 30332, USA",,
2365,W2066636486,A5004700865,I97018004,Stanford University,US,education,,,
2366,W2066636486,A5004700865,,,,,"Computer Science Department, Stanford University, Stanford, CA 94305, USA",,
2367,W2066636486,A5004700865,,,,,"Computer Science Department, Stanford University, Stanford CA 94305, USA",,
2368,W2066636486,A5115597907,I97018004,Stanford University,US,education,,,
2369,W2066636486,A5115597907,,,,,"Computer Science Department, Stanford University, Stanford, CA 94305, USA",,
2370,W2066636486,A5115597907,,,,,"Computer Science Department, Stanford University, Stanford CA 94305, USA",,
2371,W2107031757,W2107031757-person-0,,,,,University of North Carolina,,
2372,W2011301426,A5109116024,I223532165,University of Utah,US,education,,,
2373,W2011301426,A5109116024,,,,,"Dept. of Computer Science, Univ. of Utah, Salt Lake, UT",,
2374,W2011301426,A5109116024,,,,,Tradelink#TAB#,,
2375,W2170899200,A5001390698,I5388228,University of Rochester,US,education,,,
2376,W2170899200,A5001390698,,,,,University of Rochester,,
2377,W2170899200,A5004154542,I5388228,University of Rochester,US,education,,,
2378,W2170899200,A5004154542,,,,,University of Rochester,,
2379,W2000117884,A5108589982,I1296045107,California Department of Education,US,government,,,
2380,W2000117884,A5108589982,,,,,"U California, Dept of Social & Behavioral Sciences, Professor Emeritus of Sociology, San Francisco, CA, US",,
2381,W2059334100,A5047232270,,,,,"U North Carolina, Dept of Sociology, Associate Professor of Sociology, Chapel Hill, NC, US",,
2382,W1550621568,A5110910530,I97018004,Stanford University,US,education,,,
2383,W1550621568,A5110910530,,,,,STANFORD U,,
2384,W1986215651,A5040320731,I40120149,University of Oxford,GB,education,,,
2385,W1986215651,A5040320731,,,,,"Oxford Regional Pain Relief Unit, University of Oxford, UK",,
2386,W1986215651,A5040320731,,,,,"Oxford Regional Pain Relief Unit, University of Oxford, Oxford, UK",,
2387,W1986215651,A5040320731,,,,,"Nuffield Department of Anaesthetics, University of Oxford, Oxford, UK",,
2388,W1986215651,A5029049881,I40120149,University of Oxford,GB,education,,,
2389,W1986215651,A5029049881,,,,,"Nuffield Department of Anaesthetics, University of Oxford, Oxford, UK",,
2390,W1986215651,A5029049881,,,,,"Oxford Regional Pain Relief Unit, University of Oxford, Oxford, UK",,
2391,W1986215651,A5110209862,I40120149,University of Oxford,GB,education,,,
2392,W1986215651,A5110209862,,,,,"Nuffield Department of Anaesthetics, University of Oxford, Oxford, UK",,
2393,W1986215651,A5110209862,,,,,"Oxford Regional Pain Relief Unit, University of Oxford, Oxford, UK",,
2394,W1986215651,A5019081174,I40120149,University of Oxford,GB,education,,,
2395,W1986215651,A5019081174,,,,,"Department of Public Health and Primary Care, University of Oxford, Oxford, UK",,
2396,W1986215651,A5110050601,I40120149,University of Oxford,GB,education,,,
2397,W1986215651,A5110050601,,,,,"University Department of Clinical Pharmacology, University of Oxford, Oxford, UK",,
2398,W1986215651,A5003271159,I40120149,University of Oxford,GB,education,,,
2399,W1986215651,A5003271159,,,,,"Nuffield Department of Anaesthetics, University of Oxford, Oxford, UK",,
2400,W1986215651,A5109039984,I40120149,University of Oxford,GB,education,,,
2401,W1986215651,A5109039984,,,,,"Nuffield Department of Anaesthetics, University of Oxford, Oxford, UK",,
2402,W1986215651,A5109039984,,,,,"Oxford Regional Pain Relief Unit, University of Oxford, Oxford, UK",,
2403,W2107328434,A5032305781,I136199984,Harvard University,US,education,,,
2404,W2107328434,A5032305781,I32971472,Yale University,US,education,,,
2405,W2107328434,A5032305781,,,,,"Harvard University, School of Public Health, Boston, Massachusetts (N.L.), USA",,
2406,W2107328434,A5032305781,,,,,"Yale University, School of Medicine, New Haven, Connecticut (R.D.), USA",,
2407,W2107328434,A5107379548,I32971472,Yale University,US,education,,,
2408,W2107328434,A5107379548,I136199984,Harvard University,US,education,,,
2409,W2107328434,A5107379548,,,,,"Harvard University, School of Public Health, Boston, Massachusetts (N.L.), USA",,
2410,W2107328434,A5107379548,,,,,"Yale University, School of Medicine, New Haven, Connecticut (R.D.), USA",,
2411,W2025371271,A5038322549,I122346577,University of Modena and Reggio Emilia,IT,education,,,
2412,W2025371271,A5038322549,,,,,"Laboratory of Cell Biology and Advanced Cancer Therapy, Oncology-Hematology Department, University of Modena and Reggio Emilia, Modena, Italy. dominici.massimo@unimore.it",,
2413,W2025371271,A5038322549,,,,,"Laboratory of Cell Biology and Advanced Cancer Therapy, Oncology-Hematology Department, University of Modena and Reggio Emilia, Modena, Italy",,
2414,W2025371271,A5083176335,I28166907,Karolinska Institutet,SE,education,,,
2415,W2025371271,A5083176335,I1335113835,Karolinska University Hospital,SE,healthcare,,,
2416,W2025371271,A5083176335,,,,,"Center for Allogeneic Stem Cell Transplantation, Department of Laboratory Medicine, Karolinska University Hospital, Karolinska Institute, Stockholm, Sweden",,
2417,W2025371271,A5111980735,I4210125796,University Children's Hospital Tübingen,DE,healthcare,,,
2418,W2025371271,A5111980735,,,,,"Department of Hematology and Oncology, University Children's Hospital, Tuebingen, Germany",,
2419,W2025371271,A5074749952,I3018483916,University Medical Center Utrecht,NL,funder,,,
2420,W2025371271,A5074749952,,,,,"Department of Medical Immunology, UMC Utrecht, Utrecht, the Netherlands",,
2421,W2025371271,A5103278389,I1343551460,The University of Texas MD Anderson Cancer Center,US,funder,,,
2422,W2025371271,A5103278389,,,,,"Department of Blood and Marrow Transplant, UT-MD Anderson Cancer Center, Houston, TexasUSA",,
2423,W2025371271,A5004477857,I32971472,Yale University,US,education,,,
2424,W2025371271,A5004477857,,,,,"Department of Laboratory Medicine, Yale University School of Medicine, Connecticut, New Haven, USA",,
2425,W2025371271,A5109227733,I4210129045,Athersys (United States),US,company,,,
2426,W2025371271,A5109227733,,,,,"Athersys Inc., Cleveland, OhioUSA",,
2427,W2025371271,A5050723566,I2802654988,Princess Margaret Cancer Centre,CA,healthcare,,,
2428,W2025371271,A5050723566,I112260969,Ontario Institute for Cancer Research,CA,funder,,,
2429,W2025371271,A5050723566,,,,,"Department of Medical Oncology and Hematology Princess Margaret Hospital/Ontario Cancer Institute Toronto, Ontario, Canada",,
2430,W2025371271,A5050723566,,,,,"Department of Medical Oncology and Hematology Princess Margaret Hospital/Ontario Cancer Institute, Toronto, Ontario, Canada",,
2431,W2025371271,A5111438783,I114832834,Tulane University,US,education,,,
2432,W2025371271,A5111438783,,,,,"Center for Gene Therapy, Tulane University Health Sciences Center, Louisiana, New Orleans, USA",,
2433,W2025371271,A5052595717,I1313298211,St. Jude Children's Research Hospital,US,healthcare,,,
2434,W2025371271,A5052595717,,,,,"Divisions of Stem Cell Transplantation and Experimental Hematology, St Jude Children's Research Hospital, Memphis TennesseeUSA",,
2435,W2964015378,W2964015378-person-0,I20231570,Peking University,CN,education,,,
2436,W2964015378,W2964015378-person-0,,,,,"Peking University, Beijing, China",,
2437,W2964015378,W2964015378-person-1,I2250955327,Huawei Technologies (China),CN,company,,,
2438,W2964015378,W2964015378-person-1,I4210146936,Huawei Technologies (United States),US,company,,,
2439,W2964015378,W2964015378-person-1,,,,,"Huawei Cloud Computing Technologies Co., Ltd., Guiyang, China",,
2440,W2964015378,W2964015378-person-2,I2250955327,Huawei Technologies (China),CN,company,,,
2441,W2964015378,W2964015378-person-2,I4210146936,Huawei Technologies (United States),US,company,,,
2442,W2964015378,W2964015378-person-2,,,,,"Huawei Cloud Computing Technologies Co., Ltd., Guiyang, China",,
2443,W2964015378,W2964015378-person-3,I20231570,Peking University,CN,education,,,
2444,W2964015378,W2964015378-person-3,,,,,"Peking University, Beijing, China",,
2445,W2964015378,W2964015378-person-4,I20231570,Peking University,CN,education,,,
2446,W2964015378,W2964015378-person-4,,,,,"Peking University, Beijing, China",,
2447,W2964015378,W2964015378-person-5,I2250955327,Huawei Technologies (China),CN,company,,,
2448,W2964015378,W2964015378-person-5,I4210146936,Huawei Technologies (United States),US,company,,,
2449,W2964015378,W2964015378-person-5,,,,,"Huawei Cloud Computing Technologies Co., Ltd., Guiyang, China",,
2450,W2964015378,W2964015378-person-6,I2250955327,Huawei Technologies (China),CN,company,,,
2451,W2964015378,W2964015378-person-6,I4210146936,Huawei Technologies (United States),US,company,,,
2452,W2964015378,W2964015378-person-6,,,,,"Huawei Cloud Computing Technologies Co., Ltd., Guiyang, China",,
2453,W2964015378,W2964015378-person-7,I2250955327,Huawei Technologies (China),CN,company,,,
2454,W2964015378,W2964015378-person-7,I4210146936,Huawei Technologies (United States),US,company,,,
2455,W2964015378,W2964015378-person-7,,,,,"Huawei Cloud Computing Technologies Co., Ltd., Guiyang, China",,
2456,W2964015378,W2964015378-person-8,I2250955327,Huawei Technologies (China),CN,company,,,
2457,W2964015378,W2964015378-person-8,I4210146936,Huawei Technologies (United States),US,company,,,
2458,W2964015378,W2964015378-person-8,,,,,"Huawei Cloud Computing Technologies Co., Ltd., Guiyang, China",,
2459,W2964015378,W2964015378-person-9,I20231570,Peking University,CN,education,,,
2460,W2964015378,W2964015378-person-9,,,,,"Peking University, Beijing, China",,
2461,W2139212933,A5034285513,I1322087612,Alcatel Lucent (Germany),DE,company,,,
2462,W2139212933,A5034285513,,,,,"Bell Laboratories, Lucent Technologies, USA",,
2463,W2139212933,A5034285513,,,,,"Bell Laboratories, Lucent Technologies. E-mail: burges@lucent.com#TAB#",,
2464,W2148080316,A5076671393,I4210086220,Lentis,NL,healthcare,,,
2465,W2148080316,A5076671393,,,,,"Lentis/Dignis, Mental Health Care Institute, Zuidlaren, The Netherlands",,
2466,W2148080316,A5076671393,,,,,"Lentis/Dignis, Mental Health Care Institute, Zuidlaren, and",,
2467,W2148080316,A5103688270,I4210086220,Lentis,NL,healthcare,,,
2468,W2148080316,A5103688270,,,,,"Lentis/Dignis, Mental Health Care Institute, Zuidlaren, The Netherlands",,
2469,W2148080316,A5103688270,,,,,"Lentis/Dignis, Mental Health Care Institute, Zuidlaren, and",,
2470,W2148080316,A5062503784,I865915315,Vrije Universiteit Amsterdam,NL,education,,,
2471,W2148080316,A5062503784,,,,,"Department of Clinical Neuropsychology, VU University Amsterdam, Amsterdam, The Netherlands",,
2472,W2160234571,A5011127007,I4210129944,"Oxford Centre for Diabetes, Endocrinology and Metabolism",GB,facility,,,
2473,W2160234571,A5011127007,,,,,"Diabetes Research Laboratories, Radcliffe Infirmary, Oxford, UK",,
2474,W2160234571,A5109876993,I4210129944,"Oxford Centre for Diabetes, Endocrinology and Metabolism",GB,facility,,,
2475,W2160234571,A5109876993,,,,,"Diabetes Research Laboratories, Radcliffe Infirmary, Oxford, UK",,
2476,W2160234571,A5109988286,I4210129944,"Oxford Centre for Diabetes, Endocrinology and Metabolism",GB,facility,,,
2477,W2160234571,A5109988286,,,,,"Diabetes Research Laboratories, Radcliffe Infirmary, Oxford, UK",,
2478,W2160234571,A5048895008,I4210129944,"Oxford Centre for Diabetes, Endocrinology and Metabolism",GB,facility,,,
2479,W2160234571,A5048895008,,,,,"Diabetes Research Laboratories, Radcliffe Infirmary, Oxford, UK",,
2480,W2160234571,A5072282052,I4210129944,"Oxford Centre for Diabetes, Endocrinology and Metabolism",GB,facility,,,
2481,W2160234571,A5072282052,,,,,"Diabetes Research Laboratories, Radcliffe Infirmary, Oxford, UK",,
2482,W2160234571,A5109731978,I4210129944,"Oxford Centre for Diabetes, Endocrinology and Metabolism",GB,facility,,,
2483,W2160234571,A5109731978,,,,,"Diabetes Research Laboratories, Radcliffe Infirmary, Oxford, UK",,
2484,W4385245566,W4385245566-person-0,I44504214,Czech Technical University in Prague,CZ,education,,,
2485,W4385245566,W4385245566-person-0,,,,,"Czech Technical University in Prague, Czech Republic",,
2486,W4385245566,W4385245566-person-1,I44504214,Czech Technical University in Prague,CZ,education,,,
2487,W4385245566,W4385245566-person-1,,,,,"Czech Technical University in Prague, Czech Republic",,
2488,W4385245566,W4385245566-person-2,I44504214,Czech Technical University in Prague,CZ,education,,,
2489,W4385245566,W4385245566-person-2,,,,,"Czech Technical University in Prague, Czech Republic",,
2490,W4385245566,W4385245566-person-3,I190249584,Universität Innsbruck,AT,education,,,
2491,W4385245566,W4385245566-person-3,I4210119939,Food Research Institute Prague,CZ,facility,,,
2492,W4385245566,W4385245566-person-3,,,,,"Universität Innsbruck, Austria",,
2493,W4385245566,W4385245566-person-3,,,,,"INDRC, Prague, Czech Republic",,
2494,W4385245566,W4385245566-person-4,I84909340,Institut des Hautes Études Scientifiques,FR,facility,,,
2495,W4385245566,W4385245566-person-4,,,,,"Institut des Hautes Études Scientifiques, Paris, France",,
2496,W4385245566,W4385245566-person-5,I44504214,Czech Technical University in Prague,CZ,education,,,
2497,W4385245566,W4385245566-person-5,,,,,"Czech Technical University in Prague, Czech Republic",,
2498,W4385245566,W4385245566-person-6,I108806672,Baden-Wuerttemberg Cooperative State University,DE,education,,,
2499,W4385245566,W4385245566-person-6,,,,,"DHBW Stuttgart, Germany",,
2500,W4385245566,W4385245566-person-7,I44504214,Czech Technical University in Prague,CZ,education,,,
2501,W4385245566,W4385245566-person-7,,,,,"Czech Technical University in Prague, Czech Republic",,
2502,W4385245566,W4385245566-person-8,I44504214,Czech Technical University in Prague,CZ,education,,,
2503,W4385245566,W4385245566-person-8,,,,,"Czech Technical University in Prague, Czech Republic",,
2504,W2965373594,A5019081674,,,,,"Centre for Contemporary and Digital History (Csuperscript2DH), University of Luxembourg, Luxembourg",,
2505,W2965373594,A5076248976,,,,,"Department of Computer Science and Engineering, Faculty of Automatic Control and Computer, University Politehnica of Bucharest, Romania",,
2506,W2965373594,W2965373594-person-2,,,,,"Institute for Computational Linguistics lessless{}A. Zampolligreatergreater{}, National Research Council of Italy, Pisa, Italy",,
2507,W2965373594,A5006191011,,,,,"Department of Computer Science, Jerusalem College of Technology, Israel",,
2508,W2965373594,A5108202364,,,,,"Theoretical and Applied Linguistics, Faculty of Modern and Medieval Languages and Linguistics, University of Cambridge, UK",,
2509,W2965373594,A5108202364,,,,,"The Alan Turing Institute, London, UK",,
2510,W2965373594,A5051064208,,,,,"Department of Computer Science and Engineering, Faculty of Automatic Control and Computer, University Politehnica of Bucharest, Romania",,
2511,W2965373594,A5024311574,,,,,"Institute of Humanities, Mykolas Romeris University, Vilnius, Lietuva",,
2512,W2896457183,W2896457183-person-0,I1291425158,Google (United States),US,company,,,
2513,W2896457183,W2896457183-person-0,I188760350,Ollscoil na Gaillimhe – University of Galway,IE,education,,,
2514,W2896457183,W2896457183-person-0,,,,,"Department of Informatics, University of Oslo, Norway",,
2515,W2896457183,W2896457183-person-0,,,,,"Google,,,,,",,
2516,W2896457183,W2896457183-person-1,I1291425158,Google (United States),US,company,,,
2517,W2896457183,W2896457183-person-1,I188760350,Ollscoil na Gaillimhe – University of Galway,IE,education,,,
2518,W2896457183,W2896457183-person-1,,,,,"Department of Informatics, University of Oslo, Norway",,
2519,W2896457183,W2896457183-person-1,,,,,"Google,,,,,",,
2520,W3165656738,W3165656738-person-0,I37461747,Wuhan University,CN,education,,,
2521,W3165656738,W3165656738-person-0,I4210120234,Zhongnan Hospital of Wuhan University,CN,healthcare,,,
2522,W3165656738,W3165656738-person-0,,,,,"Department of Critical Care Medicine, Zhongnan Hospital of Wuhan University, Wuhan, Hubei, China",,
2523,W2139416101,A5110062251,I1283103587,AT&T (United States),US,company,,,
2524,W2139416101,A5110062251,,,,,"AT&T Laboratories – Research, 180 Park Avenue, Florham Park, NJ 07932, USA",,
2525,W2139416101,A5088966095,I1338124936,American Museum of Natural History,US,archive,,,
2526,W2139416101,A5088966095,I125687163,City College of New York,US,education,,,
2527,W2139416101,A5088966095,,,,,"Department of Biology, City College of the City University of New York, J-526 Marshak Science Building, Convent Avenue at 138th Street, New York, NY 10031, USA",,
2528,W2139416101,A5088966095,,,,,"Division of Vertebrate Zoology (Mammalogy), American Museum of Natural History, Central Park West at 79th Street, New York, NY 10024, USA",,
2529,W2139416101,A5084108666,I20089843,Princeton University,US,education,,,
2530,W2139416101,A5084108666,,,,,"Computer Science Department, Princeton University, 35 Olden Street, Princeton, NJ 08544, USA",,
2531,W2117178635,A5113931380,I63966007,Massachusetts Institute of Technology,US,education,,,
2532,W2117178635,A5113931380,I1321305853,National Bureau of Economic Research,US,nonprofit,,,
2533,W2117178635,A5113931380,,,,,Massachusetts Institute of Technology (MIT) - Department of Economics,,
2534,W2117178635,A5113931380,,,,,National Bureau of Economic Research (NBER),,
2535,W2117178635,A5108774719,I1321305853,National Bureau of Economic Research,US,nonprofit,,,
2536,W2117178635,A5108774719,I135310074,University of Wisconsin–Madison,US,education,,,
2537,W2117178635,A5108774719,,,,,University of Wisconsin - Madison - Department of Economics,,
2538,W2117178635,A5108774719,,,,,National Bureau of Economic Research (NBER),,
2539,W2110603299,A5047040699,I36258959,"University of California, San Diego",US,education,,,
2540,W2110603299,A5047040699,,,,,"Dept. of Econ., Univ. of California, San Diego, La Jolla, CA",,
2541,W2110603299,A5110206207,I36258959,"University of California, San Diego",US,education,,,
2542,W2110603299,A5110206207,,,,,"Dept. of Econ., Univ. of California, San Diego, La Jolla, CA",,
2543,W2178225550,A5105834520,I36258959,"University of California, San Diego",US,education,,,
2544,W2178225550,A5105834520,,,,,"Department of Economics, University of California, San Diego, La Jolla, CA#TAB#",,
2545,W1736209534,A5030084342,I4210115145,"University of Minnesota, Duluth",US,education,,,
2546,W1736209534,A5030084342,,,,,"University of Minnesota, Duluth",,
2547,W1736209534,A5053138941,I2801613365,Mitchell Institute,US,nonprofit,,,
2548,W1736209534,A5053138941,,,,,Texas A. & M. University,,
2549,W2053154970,A5013165905,I57206974,New York University,US,education,,,
2550,W2053154970,A5013165905,,,,,New York University,,
2551,W2053154970,A5013165905,,,,,NEW YORK U,,
2552,W2140369176,A5111444104,I97018004,Stanford University,US,education,,,
2553,W2140369176,A5111444104,,,,,Stanford University,,
2554,W2085491458,A5086988987,I40347166,University of Chicago,US,education,,,
2555,W2085491458,A5086988987,,,,,University of Chicago,,
2556,W2120644786,A5083628552,,,,,"reportó dieciséis años después (en 1890) en el continente americano (Molina et al., 2009). A partir de allí, transcurrieron 69 años (hasta 1959) para que el mercado internacional de banano presentara pérdidas millonarias,",,
2557,W2120644786,A5083628552,,,,,"del fitopatógeno, posteriormente, se",,
2558,W2120644786,A5083628552,,,,,"del hongo. El primer reporte de Foc a nivel mundial fue obtenido en el año de 1874 en Australia,",,
2559,W2120644786,A5083628552,,,,,-alfa Forma especial FAO Food and Agriculture Organization FFSC FIESC FOSC FSSC GCPSR ITS,,
2560,W2036897871,A5088798234,I4210151837,High Throughput Biology (United States),US,company,,,
2561,W2036897871,A5088798234,I200332995,TU Dortmund University,DE,education,,,
2562,W2036897871,A5088798234,,,,,"Bioinformatics for High-Throughput Technologies, Chair of Algorithm Engineering, Department of Computer Science, TU Dortmund",,
2563,W4392145873,W4392145873-person-0,I4210155724,Centre Hospitalier Universitaire de Rennes,FR,healthcare,,,
2564,W4392145873,W4392145873-person-0,I4387156410,"Nutrition, métabolismes et cancer",FR,facility,,,
2565,W4392145873,W4392145873-person-0,I56067802,Université de Rennes,FR,education,,,
2566,W4392145873,W4392145873-person-0,,,,,"NuMeCan - Nutrition, Métabolismes et Cancer (Campus Villejean (Bât 8) - CHU Rennes (Bât 15) - Université de Rennes 1, 2 Avenue du Professeur Léon Bernard, 35043 Rennes, France - France)",,
2567,W4392145873,W4392145873-person-1,I4210094622,"Physiologie, Environnement et Génétique pour l'Animal et les Systèmes d'Elevage",FR,facility,,,
2568,W4392145873,W4392145873-person-1,,,,,US 1395 ANI-SCAN [INRA] (Saint-Gilles - France),,
2569,W4392145873,W4392145873-person-2,I4210155724,Centre Hospitalier Universitaire de Rennes,FR,healthcare,,,
2570,W4392145873,W4392145873-person-2,I4387156410,"Nutrition, métabolismes et cancer",FR,facility,,,
2571,W4392145873,W4392145873-person-2,I56067802,Université de Rennes,FR,education,,,
2572,W4392145873,W4392145873-person-2,,,,,"NuMeCan - Nutrition, Métabolismes et Cancer (Campus Villejean (Bât 8) - CHU Rennes (Bât 15) - Université de Rennes 1, 2 Avenue du Professeur Léon Bernard, 35043 Rennes, France - France)",,
2573,W4392145873,W4392145873-person-3,I4210155724,Centre Hospitalier Universitaire de Rennes,FR,healthcare,,,
2574,W4392145873,W4392145873-person-3,I4387156410,"Nutrition, métabolismes et cancer",FR,facility,,,
2575,W4392145873,W4392145873-person-3,I56067802,Université de Rennes,FR,education,,,
2576,W4392145873,W4392145873-person-3,,,,,"NuMeCan - Nutrition, Métabolismes et Cancer (Campus Villejean (Bât 8) - CHU Rennes (Bât 15) - Université de Rennes 1, 2 Avenue du Professeur Léon Bernard, 35043 Rennes, France - France)",,
2577,W2905811773,A5021051472,I83809506,University of South Alabama,US,education,,,
2578,W2905811773,A5021051472,,,,,"Department of Marketing and Quantitative Methods, University of South Alabama, Mobile, Alabama, USA",,
2579,W2905811773,A5064459167,I180895376,University of Mobile,US,education,,,
2580,W2905811773,A5064459167,I83683471,University of West Florida,US,education,,,
2581,W2905811773,A5064459167,I94062374,Florida College,US,education,,,
2582,W2905811773,A5064459167,,,,,"Department of Marketing, Supply Chain Logistics and Economics, University of West Florida College of Business, Pensacola, Florida, USA and Department of Business, University of Mobile, Mobile, Alabama, USA",,
2583,W2905811773,A5053369574,I95793202,Otto-von-Guericke-Universität Magdeburg,DE,education,,,
2584,W2905811773,A5053369574,,,,,"Faculty of Economics and Management, Otto-von-Guericke-University Magdeburg, Magdeburg, Germany and Monash University of Malaysia, Bandar Sunway, Malaysia",,
2585,W2905811773,A5087109003,I159176309,Universität Hamburg,DE,education,,,
2586,W2905811773,A5087109003,I52179390,University of Waikato,NZ,education,,,
2587,W2905811773,A5087109003,I884043246,Hamburg University of Technology,DE,education,,,
2588,W2905811773,A5087109003,,,,,"Institute of Human Resource Management and Organizations, Hamburg University of Technology (TUHH), Hamburg, Germany and the University of Waikato, Hamilton, New Zealand",,
2589,W2019607817,A5109832285,I204722609,Queen's University,CA,education,,,
2590,W2019607817,A5109832285,,,,,"National Cancer Institute of Canada-Clinical Trials Group, 10 Stuart Street, Queen's University, Kingston, Ontario, Canada. eeisenhauer@ctg.queensu.ca",,
2591,W2019607817,A5109832285,,,,,"National Cancer Institute of Canada – Clinical Trials Group, 10 Stuart Street, Queen’s University, Kingston, ON, Canada",,
2592,W2019607817,A5109907671,I4210095529,GlaxoSmithKline (Belgium),BE,company,,,
2593,W2019607817,A5109907671,I188950975,GlaxoSmithKline (United Kingdom),GB,company,,,
2594,W2019607817,A5109907671,,,,,"GlaxoSmithKline Biologicals, Rixensart, Belgium",,
2595,W2019607817,A5109907671,,,,,"GlaxoSmithKline#N#          Biologicals, Rixensart, Belgium",,
2596,W2019607817,A5080354461,I4210124801,European Organisation for Research and Treatment of Cancer,BE,nonprofit,,,
2597,W2019607817,A5080354461,,,,,"European Organisation for Research and Treatment of Cancer, Data Centre, Brussels, Belgium",,
2598,W2019607817,A5058825770,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
2599,W2019607817,A5058825770,,,,,"Memorial Sloan Kettering Cancer Center, New York, NY, USA",,
2600,W2019607817,A5058825770,,,,,Memorial Sloan-Kettering Cancer Center New York NY USA,,
2601,W2019607817,A5023299002,I1330342723,Mayo Clinic,US,funder,,,
2602,W2019607817,A5023299002,I4210146710,Mayo Clinic in Florida,US,healthcare,,,
2603,W2019607817,A5023299002,I4210125099,Mayo Clinic in Arizona,US,healthcare,,,
2604,W2019607817,A5023299002,,,,,"Mayo Clinic, Rochester, MN, USA",,
2605,W2019607817,A5023299002,,,,,"****Mayo Clinic, Rochester, MN USA",,
2606,W2019607817,A5050157175,,,,,"RadPharm, Princeton, NJ, USA",,
2607,W2019607817,A5015598221,I4210140884,National Cancer Institute,US,government,,,
2608,W2019607817,A5015598221,,,,,"Division of Cancer Treatment and Diagnosis, National Cancer Institute, Bethesda, MD, USA",,
2609,W2019607817,A5109228194,,,,,"Schering-Plough, Kenilworth, NJ, USA",,
2610,W2019607817,A5109228194,,,,,"Schering‐Plough, Kenilworth, NJ, USA",,
2611,W2019607817,A5112904642,I2801633684,East Surrey Hospital,GB,healthcare,,,
2612,W2019607817,A5112904642,,,,,"East Surrey Hospital, Redhill, Surrey, UK",,
2613,W2019607817,A5112904642,,,,,East Surrey Hospital Redhill Surrey UK,,
2614,W2019607817,A5061822229,I4210140884,National Cancer Institute,US,government,,,
2615,W2019607817,A5061822229,,,,,"Division of Cancer Treatment and Diagnosis, National Cancer Institute, Bethesda, MD, USA",,
